
0,2663.8515014648438
0,2661.2738240559897
1,2745.2696329752603
2,2440.2379150390625
3,2662.279093424479
4,2551.9526163736978
5,2637.4715779622397
6,2657.317830403646
7,2574.4122111002603
8,2572.40380859375
9,2751.471883138021
10,2439.7792053222656
11,2572.831502278646
12,2666.526896158854
13,2725.7529296875
14,2571.345011393229
15,2623.8604939778647
16,2568.727294921875
17,2568.8585815429688
18,2638.301228841146
19,2713.5987752278647
20,2696.704142252604
21,2529.9323527018228
22,2783.9158325195312
23,2542.814737955729
24,2733.9908650716147
25,2597.366455078125
26,2597.7215169270835
27,2595.0340983072915
28,2690.2106119791665
29,2730.9411824544272
30,2658.7972005208335
31,2527.084757486979
32,2765.3545532226562
33,2616.4009806315103
34,2546.4331665039062
35,2556.8979288736978
36,2687.5959676106772
37,2611.0756225585938
38,2731.116943359375
39,2722.4625447591147
40,2755.4969685872397
41,2510.440958658854
42,2473.6880086263022
43,2717.952850341797
44,2853.091064453125
45,2507.9476114908853
46,2709.5134073893228
47,2697.1800537109375
48,2619.6290893554688
49,2751.2041219075522
50,2774.7560831705728
51,2706.6353556315103
52,2693.5658365885415
53,2631.0144856770835
54,2710.1376953125
55,2491.5518391927085
56,2554.4364420572915
57,2542.7716471354165
58,2648.06201171875
59,2576.1117146809897
60,2537.3928426106772
61,2500.4078572591147
62,2563.05322265625
63,2629.893025716146
64,2707.3244832356772
65,2655.8476359049478
66,2747.532185872396
67,2546.5558268229165
68,2765.0218912760415
69,2618.020304361979
70,2574.2305704752603
71,2731.4964396158853
72,2407.252899169922
73,2694.0895792643228
74,2710.2454528808594
75,2678.7307739257812
76,2728.8868204752603
77,2618.6536865234375
78,2649.4272664388022
79,2637.0181477864585
80,2600.6891276041665
81,2588.4852294921875
82,2677.790771484375
83,2679.7991739908853
84,2639.8560994466147
85,2666.5857137044272
86,2524.5575968424478
87,2739.8812459309897
88,2679.2235717773438
89,2544.5902709960938
90,2650.1795247395835
91,2474.376220703125
92,2579.0605265299478
93,2554.9524739583335
94,2566.6685180664062
95,2808.771931966146
96,2533.1472778320312
97,2562.5923665364585
98,2584.6629028320312
99,2650.3575642903647
100,2695.6790771484375
101,2420.8344930013022
102,2589.8006184895835
103,2677.9048868815103
104,2724.1264444986978
105,2715.1161295572915
106,2823.1180419921875
107,2624.6063639322915
108,2641.6149698893228
109,2700.3409423828125
110,2850.564982096354
111,2556.8794148763022
112,2555.901407877604
113,2509.6050923665366
114,2524.862101236979
115,2627.0674845377603
116,2779.1394856770835
117,2678.335245768229
118,2687.6955769856772
119,2521.4770711263022
120,2436.492146809896
121,2479.7445271809897
122,2590.8086954752603
123,2578.5701904296875
124,2676.8227335611978
125,2663.015340169271
126,2717.0627237955728
127,2579.6834309895835
128,2675.0852661132812
129,2744.4607137044272
130,2728.4032999674478
131,2512.6184692382812
132,2684.362345377604
133,2685.4238891601562
134,2564.9072875976562
135,2544.7365112304688
136,2652.9467163085938
137,2629.6180826822915
138,2613.2137552897134
139,2701.6131591796875
140,2623.7213745117188
141,2652.3853556315103
142,2742.0750122070312
143,2692.4598795572915
144,2562.793253580729
145,2749.3309122721353
146,2588.7695515950522
147,2681.951131184896
148,2829.7277628580728
149,2754.3902180989585
150,2491.7845865885415
151,2647.3936157226562
152,2678.348592122396
153,2790.7186889648438
154,2631.140909830729
155,2651.9988810221353
156,2569.7481486002603
157,2739.5675252278647
158,2714.8401692708335
159,2593.6697998046875
160,2660.0702514648438
161,2559.6118367513022
162,2576.972208658854
163,2622.8656616210938
164,2666.1410929361978
165,2562.9878743489585
166,2569.9904174804688
167,2590.3112589518228
168,2381.401123046875
169,2681.2197062174478
170,2545.9035847981772
171,2574.3861490885415
172,2468.415242513021
173,2743.2169189453125
174,2778.270304361979
175,2683.7248331705728
176,2631.9869384765625
177,2524.25146484375
178,2804.4144490559897
179,2516.3680013020835
180,2793.8965861002603
181,2534.135945638021
182,2606.5405883789062
183,2814.7734375
184,2728.158925374349
185,2611.376190185547
186,2852.9509073893228
187,2822.3639526367188
188,2719.4967244466147
189,2441.1908976236978
190,2506.813191731771
191,2615.7474772135415
192,2577.0914916992188
193,2638.9439493815103
194,2606.4931437174478
195,2664.518107096354
196,2526.4506225585938
197,2800.7672119140625
198,2612.0916748046875
199,2548.9352416992188
200,2668.8317057291665
201,2575.6067708333335
202,2635.7650553385415
203,2607.3009440104165
204,2540.2620239257812
205,2630.349405924479
206,2489.3149210611978
207,2596.2338663736978
208,2573.7341105143228
209,2560.1094767252603
210,2553.161905924479
211,2693.6421712239585
212,2514.20947265625
213,2559.2191772460938
214,2624.6028645833335
215,2604.3873291015625
216,2554.305216471354
217,2840.172119140625
218,2621.7921142578125
219,2669.8839721679688
220,2693.713582356771
221,2620.234090169271
222,2648.7073567708335
223,2577.6329345703125
224,2611.2688191731772
225,2745.519002278646
226,2731.8579305013022
227,2571.1590779622397
228,2571.491943359375
229,2560.0941569010415
230,2655.5413411458335
231,2517.1714070638022
232,2537.662882486979
233,2824.5522257486978
234,2697.9986368815103
235,2760.0194498697915
236,2720.6068725585938
237,2552.0348917643228
238,2524.3225301106772
239,2658.91796875
240,2679.7455240885415
241,2549.1984252929688
242,2718.4148966471353
243,2738.477091471354
244,2496.6547037760415
245,2661.173136393229
246,2435.6662394205728
247,2698.7635701497397
248,2588.3309733072915
249,2700.5048217773438
250,2443.5202840169272
251,2665.4221801757812
252,2643.4193522135415
253,2678.8312377929688
254,2587.0081583658853
255,2733.489054361979
256,2758.731648763021
257,2491.8343811035156
258,2668.6501668294272
259,2672.1166178385415
260,2554.0301411946616
261,2638.7691446940103
262,2858.6333923339844
263,2633.356486002604
264,2683.0294596354165
265,2652.9380900065103
266,2709.4239501953125
267,2691.5931396484375
268,2619.818400065104
269,2721.9336547851562
270,2663.8440144856772
271,2605.9221394856772
272,2754.224324544271
273,2474.0355631510415
274,2558.4244791666665
275,2560.1169637044272
276,2691.222412109375
277,2633.6587931315103
278,2679.9212443033853
279,2620.0939127604165
280,2466.8111165364585
281,2569.857411702474
282,2634.664510091146
283,2534.8021850585938
284,2709.852091471354
285,2512.3802693684897
286,2515.2849731445312
287,2696.8337605794272
288,2632.8262736002603
289,2485.369659423828
290,2522.214324951172
291,2805.0199584960938
292,2570.286905924479
293,2679.5066528320312
294,2733.4744262695312
295,2517.9318339029946
296,2607.4081420898438
297,2596.4228719075522
298,2725.9515991210938
299,2719.934855143229
300,2590.5900268554688
301,2669.4316609700522
302,2600.0945434570312
303,2644.6194051106772
304,2675.108642578125
305,2728.2925821940103
306,2756.8458862304688
307,2846.8550008138022
308,2642.8999938964844
309,2558.168172200521
310,2516.1497599283853
311,2553.136271158854
312,2700.1997273763022
313,2687.7564493815103
314,2654.4808553059897
315,2611.4029134114585
316,2611.8665161132812
317,2554.6915079752603
318,2563.4277140299478
319,2499.4697062174478
320,2670.7742716471353
321,2662.0932108561196
322,2576.0321451822915
