* Haltestellen
*
$STOPPOINT:ID;Code;Name
0;0;0
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
6;6;6
7;7;7
*
* Linien
*
$LINE:ID;Code;Name
1;1;1
2;2;2
3;3;3
4;4;4
*
* Fahrzeugtypen
*
$VEHICLETYPE:ID;Code;Name;VehCost;KmCost;HourCost;Capacity
1;1;1;1000;0;60;1000
*
* FahrzeugtypGruppen
*
$VEHICLETYPEGROUP:ID;Code;Name
1;1;1
*
* FahrzeugtypZuFahrzeugtypGruppe
*
$VEHTYPETOVEHTYPEGROUP:VehTypeID;VehTypeGroupID
1;1
*
* FahrzeugKapazitaetenZuHaltestelle
*
$VEHTYPECAPTOSTOPPOINT:VehTypeID;StoppointID;Min;Max
1;3;0;1000
*
* Linienfahrten
*
$SERVICEJOURNEY:ID;LineID;FromStopID;ToStopID;DepTime;ArrTime;MinAheadTime;MinLayoverTime;VehTypeGroupID;MaxShiftBackwardSeconds;MaxShiftForwardSeconds
0;1;4;5;000:06:19:00;000:07:15:00;0;0;1;0;0
1;1;4;5;000:06:59:00;000:07:55:00;0;0;1;0;0
2;1;4;5;000:07:39:00;000:08:35:00;0;0;1;0;0
3;1;4;5;000:08:19:00;000:09:15:00;0;0;1;0;0
4;1;4;5;000:08:59:00;000:09:55:00;0;0;1;0;0
5;1;4;5;000:09:39:00;000:10:28:00;0;0;1;0;0
6;1;4;5;000:10:39:00;000:11:28:00;0;0;1;0;0
7;1;4;5;000:11:39:00;000:12:28:00;0;0;1;0;0
8;1;4;5;000:12:39:00;000:13:28:00;0;0;1;0;0
9;1;4;5;000:13:39:00;000:14:32:00;0;0;1;0;0
10;1;4;5;000:14:19:00;000:15:12:00;0;0;1;0;0
11;1;4;5;000:14:59:00;000:15:52:00;0;0;1;0;0
12;1;4;5;000:15:39:00;000:16:32:00;0;0;1;0;0
13;1;4;5;000:16:19:00;000:17:12:00;0;0;1;0;0
14;1;4;5;000:16:59:00;000:17:52:00;0;0;1;0;0
15;1;4;5;000:17:39:00;000:18:32:00;0;0;1;0;0
16;1;4;5;000:18:19:00;000:19:12:00;0;0;1;0;0
17;1;4;5;000:18:59:00;000:19:52:00;0;0;1;0;0
18;1;4;5;000:19:39:00;000:20:24:00;0;0;1;0;0
19;1;4;5;000:21:39:00;000:22:24:00;0;0;1;0;0
20;1;5;4;000:06:16:00;000:07:12:00;0;0;1;0;0
21;1;5;4;000:06:56:00;000:07:52:00;0;0;1;0;0
22;1;5;4;000:07:36:00;000:08:32:00;0;0;1;0;0
23;1;5;4;000:08:16:00;000:09:12:00;0;0;1;0;0
24;1;5;4;000:08:56:00;000:09:52:00;0;0;1;0;0
25;1;5;4;000:09:36:00;000:10:25:00;0;0;1;0;0
26;1;5;4;000:10:36:00;000:11:25:00;0;0;1;0;0
27;1;5;4;000:11:36:00;000:12:25:00;0;0;1;0;0
28;1;5;4;000:12:36:00;000:13:25:00;0;0;1;0;0
29;1;5;4;000:13:36:00;000:14:29:00;0;0;1;0;0
30;1;5;4;000:14:16:00;000:15:09:00;0;0;1;0;0
31;1;5;4;000:14:56:00;000:15:49:00;0;0;1;0;0
32;1;5;4;000:15:36:00;000:16:29:00;0;0;1;0;0
33;1;5;4;000:16:16:00;000:17:09:00;0;0;1;0;0
34;1;5;4;000:16:56:00;000:17:49:00;0;0;1;0;0
35;1;5;4;000:17:36:00;000:18:29:00;0;0;1;0;0
36;1;5;4;000:18:16:00;000:19:09:00;0;0;1;0;0
37;1;5;4;000:18:56:00;000:19:49:00;0;0;1;0;0
38;1;5;4;000:19:36:00;000:20:21:00;0;0;1;0;0
39;1;5;4;000:21:36:00;000:22:21:00;0;0;1;0;0
40;2;4;6;000:06:01:00;000:06:28:00;0;0;1;0;0
41;2;4;6;000:06:41:00;000:07:08:00;0;0;1;0;0
42;2;4;6;000:07:21:00;000:07:48:00;0;0;1;0;0
43;2;4;6;000:08:01:00;000:08:28:00;0;0;1;0;0
44;2;4;6;000:08:41:00;000:09:08:00;0;0;1;0;0
45;2;4;6;000:09:21:00;000:09:45:00;0;0;1;0;0
46;2;4;6;000:10:21:00;000:10:45:00;0;0;1;0;0
47;2;4;6;000:11:21:00;000:11:45:00;0;0;1;0;0
48;2;4;6;000:12:21:00;000:12:45:00;0;0;1;0;0
49;2;4;6;000:13:21:00;000:13:46:00;0;0;1;0;0
50;2;4;6;000:14:01:00;000:14:26:00;0;0;1;0;0
51;2;4;6;000:14:41:00;000:15:06:00;0;0;1;0;0
52;2;4;6;000:15:21:00;000:15:46:00;0;0;1;0;0
53;2;4;6;000:16:01:00;000:16:26:00;0;0;1;0;0
54;2;4;6;000:16:41:00;000:17:06:00;0;0;1;0;0
55;2;4;6;000:17:21:00;000:17:46:00;0;0;1;0;0
56;2;4;6;000:18:01:00;000:18:26:00;0;0;1;0;0
57;2;4;6;000:18:41:00;000:19:06:00;0;0;1;0;0
58;2;4;6;000:19:21:00;000:19:43:00;0;0;1;0;0
59;2;4;6;000:21:21:00;000:21:43:00;0;0;1;0;0
60;2;6;4;000:06:11:00;000:06:38:00;0;0;1;0;0
61;2;6;4;000:06:51:00;000:07:18:00;0;0;1;0;0
62;2;6;4;000:07:31:00;000:07:58:00;0;0;1;0;0
63;2;6;4;000:08:11:00;000:08:38:00;0;0;1;0;0
64;2;6;4;000:08:51:00;000:09:18:00;0;0;1;0;0
65;2;6;4;000:09:31:00;000:09:55:00;0;0;1;0;0
66;2;6;4;000:10:31:00;000:10:55:00;0;0;1;0;0
67;2;6;4;000:11:31:00;000:11:55:00;0;0;1;0;0
68;2;6;4;000:12:31:00;000:12:55:00;0;0;1;0;0
69;2;6;4;000:13:31:00;000:13:56:00;0;0;1;0;0
70;2;6;4;000:14:11:00;000:14:36:00;0;0;1;0;0
71;2;6;4;000:14:51:00;000:15:16:00;0;0;1;0;0
72;2;6;4;000:15:31:00;000:15:56:00;0;0;1;0;0
73;2;6;4;000:16:11:00;000:16:36:00;0;0;1;0;0
74;2;6;4;000:16:51:00;000:17:16:00;0;0;1;0;0
75;2;6;4;000:17:31:00;000:17:56:00;0;0;1;0;0
76;2;6;4;000:18:11:00;000:18:36:00;0;0;1;0;0
77;2;6;4;000:18:51:00;000:19:16:00;0;0;1;0;0
78;2;6;4;000:19:31:00;000:19:53:00;0;0;1;0;0
79;2;6;4;000:21:31:00;000:21:53:00;0;0;1;0;0
80;3;4;7;000:06:35:00;000:07:18:00;0;0;1;0;0
81;3;4;7;000:07:15:00;000:07:58:00;0;0;1;0;0
82;3;4;7;000:07:55:00;000:08:38:00;0;0;1;0;0
83;3;4;7;000:08:35:00;000:09:18:00;0;0;1;0;0
84;3;4;7;000:09:15:00;000:09:53:00;0;0;1;0;0
85;3;4;7;000:10:15:00;000:10:53:00;0;0;1;0;0
86;3;4;7;000:11:15:00;000:11:53:00;0;0;1;0;0
87;3;4;7;000:12:15:00;000:12:53:00;0;0;1;0;0
88;3;4;7;000:13:15:00;000:13:55:00;0;0;1;0;0
89;3;4;7;000:13:55:00;000:14:35:00;0;0;1;0;0
90;3;4;7;000:14:35:00;000:15:15:00;0;0;1;0;0
91;3;4;7;000:15:15:00;000:15:55:00;0;0;1;0;0
92;3;4;7;000:15:55:00;000:16:35:00;0;0;1;0;0
93;3;4;7;000:16:35:00;000:17:15:00;0;0;1;0;0
94;3;4;7;000:17:15:00;000:17:55:00;0;0;1;0;0
95;3;4;7;000:17:55:00;000:18:35:00;0;0;1;0;0
96;3;4;7;000:18:35:00;000:19:15:00;0;0;1;0;0
97;3;4;7;000:19:15:00;000:19:50:00;0;0;1;0;0
98;3;4;7;000:21:15:00;000:21:50:00;0;0;1;0;0
99;3;4;7;000:23:15:00;000:23:50:00;0;0;1;0;0
100;3;7;4;000:06:33:00;000:07:16:00;0;0;1;0;0
101;3;7;4;000:07:13:00;000:07:56:00;0;0;1;0;0
102;3;7;4;000:07:53:00;000:08:36:00;0;0;1;0;0
103;3;7;4;000:08:33:00;000:09:16:00;0;0;1;0;0
104;3;7;4;000:09:13:00;000:09:51:00;0;0;1;0;0
105;3;7;4;000:10:13:00;000:10:51:00;0;0;1;0;0
106;3;7;4;000:11:13:00;000:11:51:00;0;0;1;0;0
107;3;7;4;000:12:13:00;000:12:51:00;0;0;1;0;0
108;3;7;4;000:13:13:00;000:13:53:00;0;0;1;0;0
109;3;7;4;000:13:53:00;000:14:33:00;0;0;1;0;0
110;3;7;4;000:14:33:00;000:15:13:00;0;0;1;0;0
111;3;7;4;000:15:13:00;000:15:53:00;0;0;1;0;0
112;3;7;4;000:15:53:00;000:16:33:00;0;0;1;0;0
113;3;7;4;000:16:33:00;000:17:13:00;0;0;1;0;0
114;3;7;4;000:17:13:00;000:17:53:00;0;0;1;0;0
115;3;7;4;000:17:53:00;000:18:33:00;0;0;1;0;0
116;3;7;4;000:18:33:00;000:19:13:00;0;0;1;0;0
117;3;7;4;000:19:13:00;000:19:48:00;0;0;1;0;0
118;3;7;4;000:21:13:00;000:21:48:00;0;0;1;0;0
119;3;7;4;000:23:13:00;000:23:48:00;0;0;1;0;0
120;4;5;6;000:06:14:00;000:07:11:00;0;0;1;0;0
121;4;5;6;000:06:54:00;000:07:51:00;0;0;1;0;0
122;4;5;6;000:07:34:00;000:08:31:00;0;0;1;0;0
123;4;5;6;000:08:14:00;000:09:11:00;0;0;1;0;0
124;4;5;6;000:08:54:00;000:09:51:00;0;0;1;0;0
125;4;5;6;000:09:34:00;000:10:24:00;0;0;1;0;0
126;4;5;6;000:10:34:00;000:11:24:00;0;0;1;0;0
127;4;5;6;000:11:34:00;000:12:24:00;0;0;1;0;0
128;4;5;6;000:12:34:00;000:13:24:00;0;0;1;0;0
129;4;5;6;000:13:34:00;000:14:27:00;0;0;1;0;0
130;4;5;6;000:14:14:00;000:15:07:00;0;0;1;0;0
131;4;5;6;000:14:54:00;000:15:47:00;0;0;1;0;0
132;4;5;6;000:15:34:00;000:16:27:00;0;0;1;0;0
133;4;5;6;000:16:14:00;000:17:07:00;0;0;1;0;0
134;4;5;6;000:16:54:00;000:17:47:00;0;0;1;0;0
135;4;5;6;000:17:34:00;000:18:27:00;0;0;1;0;0
136;4;5;6;000:18:14:00;000:19:07:00;0;0;1;0;0
137;4;5;6;000:18:54:00;000:19:47:00;0;0;1;0;0
138;4;5;6;000:19:34:00;000:20:20:00;0;0;1;0;0
139;4;5;6;000:21:34:00;000:22:20:00;0;0;1;0;0
140;4;6;5;000:06:30:00;000:07:27:00;0;0;1;0;0
141;4;6;5;000:07:10:00;000:08:07:00;0;0;1;0;0
142;4;6;5;000:07:50:00;000:08:47:00;0;0;1;0;0
143;4;6;5;000:08:30:00;000:09:27:00;0;0;1;0;0
144;4;6;5;000:09:10:00;000:10:00:00;0;0;1;0;0
145;4;6;5;000:10:10:00;000:11:00:00;0;0;1;0;0
146;4;6;5;000:11:10:00;000:12:00:00;0;0;1;0;0
147;4;6;5;000:12:10:00;000:13:00:00;0;0;1;0;0
148;4;6;5;000:13:10:00;000:14:03:00;0;0;1;0;0
149;4;6;5;000:13:50:00;000:14:43:00;0;0;1;0;0
150;4;6;5;000:14:30:00;000:15:23:00;0;0;1;0;0
151;4;6;5;000:15:10:00;000:16:03:00;0;0;1;0;0
152;4;6;5;000:15:50:00;000:16:43:00;0;0;1;0;0
153;4;6;5;000:16:30:00;000:17:23:00;0;0;1;0;0
154;4;6;5;000:17:10:00;000:18:03:00;0;0;1;0;0
155;4;6;5;000:17:50:00;000:18:43:00;0;0;1;0;0
