* Haltestellen
*
$STOPPOINT:ID;Code;Name
0;0;0
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
*
* Linien
*
$LINE:ID;Code;Name
1;1;1
2;2;2
3;3;3
4;4;4
*
* Fahrzeugtypen
*
$VEHICLETYPE:ID;Code;Name;VehCost;KmCost;HourCost;Capacity
1;1;1;1000;0;60;1000
*
* FahrzeugtypGruppen
*
$VEHICLETYPEGROUP:ID;Code;Name
1;1;1
*
* FahrzeugtypZuFahrzeugtypGruppe
*
$VEHTYPETOVEHTYPEGROUP:VehTypeID;VehTypeGroupID
1;1
*
* FahrzeugKapazitaetenZuHaltestelle
*
$VEHTYPECAPTOSTOPPOINT:VehTypeID;StoppointID;Min;Max
1;1;0;1000
*
* Linienfahrten
*
$SERVICEJOURNEY:ID;LineID;FromStopID;ToStopID;DepTime;ArrTime;MinAheadTime;MinLayoverTime;VehTypeGroupID;MaxShiftBackwardSeconds;MaxShiftForwardSeconds
0;1;2;3;000:06:25:00;000:07:22:00;0;0;1;0;0
1;1;2;3;000:07:05:00;000:08:02:00;0;0;1;0;0
2;1;2;3;000:07:45:00;000:08:42:00;0;0;1;0;0
3;1;2;3;000:08:25:00;000:09:22:00;0;0;1;0;0
4;1;2;3;000:09:05:00;000:09:55:00;0;0;1;0;0
5;1;2;3;000:10:05:00;000:10:55:00;0;0;1;0;0
6;1;2;3;000:11:05:00;000:11:55:00;0;0;1;0;0
7;1;2;3;000:12:05:00;000:12:55:00;0;0;1;0;0
8;1;2;3;000:13:05:00;000:13:58:00;0;0;1;0;0
9;1;2;3;000:13:45:00;000:14:38:00;0;0;1;0;0
10;1;2;3;000:14:25:00;000:15:18:00;0;0;1;0;0
11;1;2;3;000:15:05:00;000:15:58:00;0;0;1;0;0
12;1;2;3;000:15:45:00;000:16:38:00;0;0;1;0;0
13;1;2;3;000:16:25:00;000:17:18:00;0;0;1;0;0
14;1;2;3;000:17:05:00;000:17:58:00;0;0;1;0;0
15;1;2;3;000:17:45:00;000:18:38:00;0;0;1;0;0
16;1;2;3;000:18:25:00;000:19:18:00;0;0;1;0;0
17;1;2;3;000:19:05:00;000:19:51:00;0;0;1;0;0
18;1;2;3;000:21:05:00;000:21:51:00;0;0;1;0;0
19;1;2;3;000:23:05:00;000:23:51:00;0;0;1;0;0
20;1;3;2;000:06:33:00;000:07:30:00;0;0;1;0;0
21;1;3;2;000:07:13:00;000:08:10:00;0;0;1;0;0
22;1;3;2;000:07:53:00;000:08:50:00;0;0;1;0;0
23;1;3;2;000:08:33:00;000:09:30:00;0;0;1;0;0
24;1;3;2;000:09:13:00;000:10:03:00;0;0;1;0;0
25;1;3;2;000:10:13:00;000:11:03:00;0;0;1;0;0
26;1;3;2;000:11:13:00;000:12:03:00;0;0;1;0;0
27;1;3;2;000:12:13:00;000:13:03:00;0;0;1;0;0
28;1;3;2;000:13:13:00;000:14:06:00;0;0;1;0;0
29;1;3;2;000:13:53:00;000:14:46:00;0;0;1;0;0
30;1;3;2;000:14:33:00;000:15:26:00;0;0;1;0;0
31;1;3;2;000:15:13:00;000:16:06:00;0;0;1;0;0
32;1;3;2;000:15:53:00;000:16:46:00;0;0;1;0;0
33;1;3;2;000:16:33:00;000:17:26:00;0;0;1;0;0
34;1;3;2;000:17:13:00;000:18:06:00;0;0;1;0;0
35;1;3;2;000:17:53:00;000:18:46:00;0;0;1;0;0
36;1;3;2;000:18:33:00;000:19:26:00;0;0;1;0;0
