* Haltestellen
*
$STOPPOINT:ID;Code;Name
0;0;0
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
6;6;6
7;7;7
*
* Linien
*
$LINE:ID;Code;Name
1;1;1
2;2;2
3;3;3
4;4;4
*
* Fahrzeugtypen
*
$VEHICLETYPE:ID;Code;Name;VehCost;KmCost;HourCost;Capacity
1;1;1;1000;0;60;1000
*
* FahrzeugtypGruppen
*
$VEHICLETYPEGROUP:ID;Code;Name
1;1;1
*
* FahrzeugtypZuFahrzeugtypGruppe
*
$VEHTYPETOVEHTYPEGROUP:VehTypeID;VehTypeGroupID
1;1
*
* FahrzeugKapazitaetenZuHaltestelle
*
$VEHTYPECAPTOSTOPPOINT:VehTypeID;StoppointID;Min;Max
1;3;0;1000
*
* Linienfahrten
*
$SERVICEJOURNEY:ID;LineID;FromStopID;ToStopID;DepTime;ArrTime;MinAheadTime;MinLayoverTime;VehTypeGroupID;MaxShiftBackwardSeconds;MaxShiftForwardSeconds
0;1;4;5;000:06:13:00;000:08:53:00;0;0;1;0;0
1;1;4;5;000:06:53:00;000:09:33:00;0;0;1;0;0
2;1;4;5;000:07:33:00;000:10:13:00;0;0;1;0;0
3;1;4;5;000:08:13:00;000:10:53:00;0;0;1;0;0
4;1;4;5;000:08:53:00;000:11:33:00;0;0;1;0;0
5;1;4;5;000:09:33:00;000:11:47:00;0;0;1;0;0
6;1;4;5;000:10:33:00;000:12:47:00;0;0;1;0;0
7;1;4;5;000:11:33:00;000:13:47:00;0;0;1;0;0
8;1;4;5;000:12:33:00;000:14:47:00;0;0;1;0;0
9;1;4;5;000:13:33:00;000:15:52:00;0;0;1;0;0
10;1;4;5;000:14:13:00;000:16:32:00;0;0;1;0;0
11;1;4;5;000:14:53:00;000:17:12:00;0;0;1;0;0
12;1;4;5;000:15:33:00;000:17:52:00;0;0;1;0;0
13;1;4;5;000:16:13:00;000:18:32:00;0;0;1;0;0
14;1;4;5;000:16:53:00;000:19:12:00;0;0;1;0;0
15;1;4;5;000:17:33:00;000:19:52:00;0;0;1;0;0
16;1;4;5;000:18:13:00;000:20:32:00;0;0;1;0;0
17;1;4;5;000:18:53:00;000:21:12:00;0;0;1;0;0
18;1;4;5;000:19:33:00;000:21:36:00;0;0;1;0;0
19;1;4;5;000:21:33:00;000:23:36:00;0;0;1;0;0
20;1;5;4;000:06:06:00;000:08:46:00;0;0;1;0;0
21;1;5;4;000:06:46:00;000:09:26:00;0;0;1;0;0
22;1;5;4;000:07:26:00;000:10:06:00;0;0;1;0;0
23;1;5;4;000:08:06:00;000:10:46:00;0;0;1;0;0
24;1;5;4;000:08:46:00;000:11:26:00;0;0;1;0;0
25;1;5;4;000:09:26:00;000:11:40:00;0;0;1;0;0
26;1;5;4;000:10:26:00;000:12:40:00;0;0;1;0;0
27;1;5;4;000:11:26:00;000:13:40:00;0;0;1;0;0
28;1;5;4;000:12:26:00;000:14:40:00;0;0;1;0;0
29;1;5;4;000:13:26:00;000:15:45:00;0;0;1;0;0
30;1;5;4;000:14:06:00;000:16:25:00;0;0;1;0;0
31;1;5;4;000:14:46:00;000:17:05:00;0;0;1;0;0
32;1;5;4;000:15:26:00;000:17:45:00;0;0;1;0;0
33;1;5;4;000:16:06:00;000:18:25:00;0;0;1;0;0
