* Haltestellen
*
$STOPPOINT:ID;Code;Name
0;0;0
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
6;6;6
7;7;7
*
* Linien
*
$LINE:ID;Code;Name
1;1;1
2;2;2
3;3;3
4;4;4
*
* Fahrzeugtypen
*
$VEHICLETYPE:ID;Code;Name;VehCost;KmCost;HourCost;Capacity
1;1;1;1000;0;60;1000
*
* FahrzeugtypGruppen
*
$VEHICLETYPEGROUP:ID;Code;Name
1;1;1
*
* FahrzeugtypZuFahrzeugtypGruppe
*
$VEHTYPETOVEHTYPEGROUP:VehTypeID;VehTypeGroupID
1;1
*
* FahrzeugKapazitaetenZuHaltestelle
*
$VEHTYPECAPTOSTOPPOINT:VehTypeID;StoppointID;Min;Max
1;3;0;1000
*
* Linienfahrten
*
$SERVICEJOURNEY:ID;LineID;FromStopID;ToStopID;DepTime;ArrTime;MinAheadTime;MinLayoverTime;VehTypeGroupID;MaxShiftBackwardSeconds;MaxShiftForwardSeconds
0;1;4;5;000:06:19:00;000:07:38:00;0;0;1;0;0
1;1;4;5;000:06:59:00;000:08:18:00;0;0;1;0;0
2;1;4;5;000:07:39:00;000:08:58:00;0;0;1;0;0
3;1;4;5;000:08:19:00;000:09:38:00;0;0;1;0;0
4;1;4;5;000:08:59:00;000:10:18:00;0;0;1;0;0
5;1;4;5;000:09:39:00;000:10:45:00;0;0;1;0;0
6;1;4;5;000:10:39:00;000:11:45:00;0;0;1;0;0
7;1;4;5;000:11:39:00;000:12:45:00;0;0;1;0;0
8;1;4;5;000:12:39:00;000:13:45:00;0;0;1;0;0
9;1;4;5;000:13:39:00;000:14:47:00;0;0;1;0;0
10;1;4;5;000:14:19:00;000:15:27:00;0;0;1;0;0
11;1;4;5;000:14:59:00;000:16:07:00;0;0;1;0;0
12;1;4;5;000:15:39:00;000:16:47:00;0;0;1;0;0
13;1;4;5;000:16:19:00;000:17:27:00;0;0;1;0;0
14;1;4;5;000:16:59:00;000:18:07:00;0;0;1;0;0
15;1;4;5;000:17:39:00;000:18:47:00;0;0;1;0;0
16;1;4;5;000:18:19:00;000:19:27:00;0;0;1;0;0
