* Haltestellen
*
$STOPPOINT:ID;Code;Name
0;0;0
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
6;6;6
7;7;7
8;8;8
*
* Linien
*
$LINE:ID;Code;Name
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
*
* Fahrzeugtypen
*
$VEHICLETYPE:ID;Code;Name;VehCost;KmCost;HourCost;Capacity
1;1;1;0;120;60;1000
*
* FahrzeugtypGruppen
*
$VEHICLETYPEGROUP:ID;Code;Name
1;1;1
*
* FahrzeugtypZuFahrzeugtypGruppe
*
$VEHTYPETOVEHTYPEGROUP:VehTypeID;VehTypeGroupID
1;1
*
* FahrzeugKapazitaetenZuHaltestelle
*
$VEHTYPECAPTOSTOPPOINT:VehTypeID;StoppointID;Min;Max
1;3;0;1000
*
* Linienfahrten
*
$SERVICEJOURNEY:ID;LineID;FromStopID;ToStopID;DepTime;ArrTime;MinAheadTime;MinLayoverTime;VehTypeGroupID;MaxShiftBackwardSeconds;MaxShiftForwardSeconds
0;1;4;5;000:06:29:00;000:09:15:00;0;0;1;0;0
1;1;4;5;000:07:49:00;000:10:35:00;0;0;1;0;0
2;1;4;5;000:09:09:00;000:11:28:00;0;0;1;0;0
3;1;4;5;000:11:09:00;000:13:28:00;0;0;1;0;0
4;1;4;5;000:13:09:00;000:15:34:00;0;0;1;0;0
5;1;4;5;000:14:29:00;000:16:54:00;0;0;1;0;0
6;1;4;5;000:15:49:00;000:18:14:00;0;0;1;0;0
7;1;4;5;000:17:09:00;000:19:34:00;0;0;1;0;0
8;1;4;5;000:18:29:00;000:20:54:00;0;0;1;0;0
9;1;4;5;000:19:49:00;000:21:57:00;0;0;1;0;0
10;1;5;4;000:07:03:00;000:09:49:00;0;0;1;0;0
11;1;5;4;000:08:23:00;000:11:09:00;0;0;1;0;0
12;1;5;4;000:09:43:00;000:12:02:00;0;0;1;0;0
13;1;5;4;000:11:43:00;000:14:02:00;0;0;1;0;0
14;1;5;4;000:13:43:00;000:16:08:00;0;0;1;0;0
