*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;3;-1
2;1;3;-1
3;1;3;-1
4;1;3;-1
5;1;3;-1
6;1;3;-1
7;1;3;-1
8;1;3;-1
9;1;3;-1
10;1;3;-1
11;1;3;-1
12;1;3;-1
13;1;3;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
1;VD50;3;7;0:5:9:0;0:6:0:0;4
1;50;7;4;0:6:0:0;0:6:47:0;1
1;L50;4;7;0:6:47:0;0:7:6:0;2
1;51;7;4;0:7:20:0;0:8:7:0;1
1;41;4;7;0:8:35:0;0:9:22:0;1
1;53;7;4;0:10:0:0;0:10:40:0;1
1;3;4;5;0:11:21:0;0:11:47:0;1
1;14;5;4;0:13:37:0;0:14:4:0;1
1;25;4;6;0:15:15:0;0:16:37:0;1
1;37;6;4;0:17:1:0;0:18:23:0;1
1;48;4;7;0:19:15:0;0:19:52:0;1
1;ZD48;7;3;0:19:52:0;0:20:43:0;3
2;VD30;3;6;0:5:16:0;0:6:21:0;4
2;30;6;4;0:6:21:0;0:7:56:0;1
2;1;4;5;0:8:1:0;0:8:32:0;1
2;62;5;6;0:9:30:0;0:10:44:0;1
2;34;6;4;0:13:1:0;0:14:23:0;1
2;45;4;7;0:15:15:0;0:15:56:0;1
2;57;7;4;0:16:40:0;0:17:21:0;1
2;7;4;5;0:17:21:0;0:17:48:0;1
2;18;5;4;0:18:57:0;0:19:24:0;1
2;ZD18;4;3;0:19:24:0;0:19:56:0;3
3;VD90;3;8;0:5:29:0;0:6:15:0;4
3;90;8;6;0:6:15:0;0:7:40:0;1
3;31;6;4;0:7:41:0;0:9:16:0;1
3;2;4;5;0:9:21:0;0:9:47:0;1
3;13;5;4;0:11:37:0;0:12:3:0;1
3;24;4;6;0:13:55:0;0:15:17:0;1
3;36;6;4;0:15:41:0;0:17:3:0;1
3;47;4;7;0:17:55:0;0:18:36:0;1
3;59;7;4;0:19:20:0;0:19:57:0;1
3;9;4;5;0:20:1:0;0:20:25:0;1
3;ZD9;5;3;0:20:25:0;0:21:9:0;3
4;VD70;3;6;0:5:36:0;0:6:41:0;4
4;70;6;5;0:6:41:0;0:8:10:0;1
4;11;5;4;0:8:17:0;0:8:48:0;1
4;22;4;6;0:9:55:0;0:11:14:0;1
4;74;6;5;0:13:21:0;0:14:38:0;1
4;65;5;6;0:14:50:0;0:16:7:0;1
4;86;6;8;0:16:17:0;0:17:31:0;1
4;98;8;6;0:18:15:0;0:19:29:0;1
4;79;6;5;0:20:1:0;0:21:9:0;1
4;ZD79;5;3;0:21:9:0;0:21:53:0;3
5;VD80;3;6;0:5:52:0;0:6:57:0;4
5;80;6;8;0:6:57:0;0:8:22:0;1
5;92;8;6;0:8:55:0;0:10:20:0;1
5;33;6;4;0:11:1:0;0:12:20:0;1
5;44;4;7;0:13:55:0;0:14:36:0;1
5;56;7;4;0:15:20:0;0:16:1:0;1
5;6;4;5;0:16:1:0;0:16:28:0;1
5;17;5;4;0:17:37:0;0:18:4:0;1
5;28;4;6;0:19:15:0;0:20:28:0;1
5;ZD28;6;3;0:20:28:0;0:21:33:0;3
6;VD60;3;5;0:6:6:0;0:6:50:0;4
6;60;5;6;0:6:50:0;0:8:19:0;1
6;82;6;8;0:9:37:0;0:10:48:0;1
6;94;8;6;0:12:15:0;0:13:26:0;1
6;84;6;8;0:13:37:0;0:14:51:0;1
6;96;8;6;0:15:35:0;0:16:49:0;1
6;77;6;5;0:17:21:0;0:18:38:0;1
6;68;5;6;0:18:50:0;0:20:7:0;1
6;89;6;8;0:20:17:0;0:21:22:0;1
6;ZD89;8;3;0:21:22:0;0:22:8:0;3
7;VD0;3;4;0:6:9:0;0:6:41:0;4
7;0;4;5;0:6:41:0;0:7:12:0;1
7;61;5;6;0:8:10:0;0:9:39:0;1
7;ZD61;6;3;0:9:39:0;0:10:44:0;3
8;VD10;3;5;0:6:13:0;0:6:57:0;4
8;10;5;4;0:6:57:0;0:7:28:0;1
8;21;4;6;0:8:35:0;0:10:10:0;1
8;73;6;5;0:11:21:0;0:12:35:0;1
8;64;5;6;0:13:30:0;0:14:47:0;1
8;85;6;8;0:14:57:0;0:16:11:0;1
8;97;8;6;0:16:55:0;0:18:9:0;1
8;78;6;5;0:18:41:0;0:19:58:0;1
8;69;5;6;0:20:10:0;0:21:18:0;1
8;ZD69;6;3;0:21:18:0;0:22:23:0;3
9;VD20;3;4;0:6:43:0;0:7:15:0;4
9;40;4;7;0:7:15:0;0:8:2:0;1
9;52;7;4;0:8:40:0;0:9:27:0;1
9;42;4;7;0:9:55:0;0:10:35:0;1
9;54;7;4;0:12:0:0;0:12:40:0;1
9;4;4;5;0:13:21:0;0:13:48:0;1
9;15;5;4;0:14:57:0;0:15:24:0;1
9;26;4;6;0:16:35:0;0:17:57:0;1
9;38;6;4;0:18:21:0;0:19:43:0;1
9;ZD38;4;3;0:19:43:0;0:20:15:0;3
10;VD20;3;4;0:6:43:0;0:7:15:0;4
10;20;4;6;0:7:15:0;0:8:50:0;1
10;32;6;4;0:9:1:0;0:10:20:0;1
10;43;4;7;0:11:55:0;0:12:35:0;1
10;55;7;4;0:14:0:0;0:14:41:0;1
10;5;4;5;0:14:41:0;0:15:8:0;1
10;16;5;4;0:16:17:0;0:16:44:0;1
10;27;4;6;0:17:55:0;0:19:17:0;1
10;39;6;4;0:19:41:0;0:20:54:0;1
10;49;4;7;0:23:15:0;0:23:52:0;1
10;ZD49;7;3;0:23:52:0;1:0:43:0;3
11;VD91;3;8;0:6:49:0;0:7:35:0;4
11;91;8;6;0:7:35:0;0:9:0:0;1
11;72;6;5;0:9:21:0;0:10:35:0;1
11;63;5;6;0:11:30:0;0:12:44:0;1
11;75;6;5;0:14:41:0;0:15:58:0;1
11;66;5;6;0:16:10:0;0:17:27:0;1
11;87;6;8;0:17:37:0;0:18:51:0;1
11;99;8;6;0:19:35:0;0:20:40:0;1
11;ZD99;6;3;0:20:40:0;0:21:45:0;3
12;VD71;3;6;0:6:56:0;0:8:1:0;4
12;71;6;5;0:8:1:0;0:9:30:0;1
12;12;5;4;0:9:37:0;0:10:3:0;1
12;23;4;6;0:11:55:0;0:13:14:0;1
12;35;6;4;0:14:21:0;0:15:43:0;1
12;46;4;7;0:16:35:0;0:17:16:0;1
12;58;7;4;0:18:0:0;0:18:41:0;1
12;8;4;5;0:18:41:0;0:19:8:0;1
12;19;5;4;0:20:17:0;0:20:41:0;1
