*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;1;-1
2;1;1;-1
3;1;1;-1
4;1;1;-1
5;1;1;-1
6;1;1;-1
7;1;1;-1
8;1;1;-1
9;1;1;-1
10;1;1;-1
11;1;1;-1
12;1;1;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
1;VD1;1;2;0:7:3:0;0:7:32:0;4
1;1;2;3;0:7:32:0;0:9:5:0;1
1;12;3;2;0:9:35:0;0:10:56:0;1
1;44;2;5;0:12:4:0;0:12:38:0;1
1;55;5;2;0:14:20:0;0:14:57:0;1
1;46;2;5;0:15:24:0;0:16:1:0;1
1;57;5;2;0:17:0:0;0:17:37:0;1
1;48;2;5;0:18:4:0;0:18:41:0;1
1;59;5;2;0:19:40:0;0:20:12:0;1
1;ZD59;2;1;0:20:12:0;0:20:41:0;3
2;VD80;1;4;0:7:1:0;0:7:19:0;4
2;80;4;6;0:7:19:0;0:8:11:0;1
2;92;6;4;0:8:48:0;0:9:40:0;1
2;82;4;6;0:9:59:0;0:10:45:0;1
2;94;6;4;0:12:8:0;0:12:54:0;1
2;74;4;3;0:13:44:0;0:14:57:0;1
2;66;3;4;0:15:28:0;0:16:41:0;1
2;37;4;2;0:17:26:0;0:18:13:0;1
2;9;2;3;0:19:32:0;0:20:46:0;1
2;ZD9;3;1;0:20:46:0;0:21:14:0;3
3;VD61;1;3;0:7:0:0;0:7:28:0;4
3;61;3;4;0:7:28:0;0:8:46:0;1
3;32;4;2;0:9:26:0;0:10:10:0;1
3;3;2;3;0:10:12:0;0:11:33:0;1
3;64;3;4;0:12:8:0;0:13:16:0;1
3;34;4;2;0:13:26:0;0:14:13:0;1
3;6;2;3;0:15:32:0;0:16:59:0;1
3;17;3;2;0:17:35:0;0:19:2:0;1
3;28;2;4;0:19:3:0;0:19:43:0;1
3;39;4;2;0:20:6:0;0:20:46:0;1
3;ZD39;2;1;0:20:46:0;0:21:15:0;3
4;VD41;1;2;0:6:55:0;0:7:24:0;4
4;41;2;5;0:7:24:0;0:8:3:0;1
4;52;5;2;0:9:0:0;0:9:34:0;1
4;22;2;4;0:9:43:0;0:10:27:0;1
4;84;4;6;0:13:59:0;0:14:48:0;1
4;96;6;4;0:15:28:0;0:16:17:0;1
4;86;4;6;0:16:39:0;0:17:28:0;1
4;98;6;4;0:18:8:0;0:18:57:0;1
4;88;4;6;0:19:19:0;0:20:1:0;1
4;ZD88;6;1;0:20:1:0;0:20:14:0;3
5;VD30;1;4;0:6:28:0;0:6:46:0;4
5;30;4;2;0:6:46:0;0:7:36:0;1
5;2;2;3;0:8:52:0;0:10:25:0;1
5;13;3;2;0:11:35:0;0:12:56:0;1
5;45;2;5;0:14:4:0;0:14:41:0;1
5;56;5;2;0:15:40:0;0:16:17:0;1
5;47;2;5;0:16:44:0;0:17:21:0;1
5;58;5;2;0:18:20:0;0:18:57:0;1
5;49;2;5;0:19:24:0;0:19:56:0;1
5;ZD49;5;1;0:19:56:0;0:20:19:0;3
6;VD10;1;3;0:6:27:0;0:6:55:0;4
6;10;3;2;0:6:55:0;0:8:28:0;1
6;42;2;5;0:8:44:0;0:9:23:0;1
6;53;5;2;0:11:0:0;0:11:34:0;1
6;23;2;4;0:11:43:0;0:12:27:0;1
6;35;4;2;0:14:46:0;0:15:33:0;1
6;7;2;3;0:16:52:0;0:18:19:0;1
6;18;3;2;0:18:55:0;0:20:22:0;1
6;ZD18;2;1;0:20:22:0;0:20:51:0;3
7;VD50;1;5;0:5:57:0;0:6:20:0;4
7;50;5;2;0:6:20:0;0:6:59:0;1
7;20;2;4;0:7:3:0;0:7:53:0;1
7;71;4;3;0:8:24:0;0:9:42:0;1
7;63;3;4;0:10:8:0;0:11:16:0;1
7;33;4;2;0:11:26:0;0:12:10:0;1
7;4;2;3;0:12:12:0;0:13:33:0;1
7;65;3;4;0:14:8:0;0:15:21:0;1
7;36;4;2;0:16:6:0;0:16:53:0;1
7;8;2;3;0:18:12:0;0:19:39:0;1
7;ZD8;3;1;0:19:39:0;0:20:7:0;3
8;VD90;1;6;0:5:55:0;0:6:8:0;4
8;90;6;4;0:6:8:0;0:7:0:0;1
8;70;4;3;0:7:4:0;0:8:22:0;1
8;62;3;4;0:8:48:0;0:10:6:0;1
8;83;4;6;0:11:59:0;0:12:45:0;1
8;95;6;4;0:14:8:0;0:14:57:0;1
8;85;4;6;0:15:19:0;0:16:8:0;1
8;97;6;4;0:16:48:0;0:17:37:0;1
8;87;4;6;0:17:59:0;0:18:48:0;1
8;99;6;4;0:19:28:0;0:20:10:0;1
8;79;4;3;0:23:4:0;1:0:6:0;1
8;ZD79;3;1;1:0:6:0;1:0:34:0;3
9;VD0;1;2;0:5:43:0;0:6:12:0;4
9;0;2;3;0:6:12:0;0:7:45:0;1
9;11;3;2;0:8:15:0;0:9:48:0;1
9;43;2;5;0:10:4:0;0:10:38:0;1
9;54;5;2;0:13:0:0;0:13:37:0;1
9;24;2;4;0:13:43:0;0:14:30:0;1
9;75;4;3;0:15:4:0;0:16:17:0;1
9;67;3;4;0:16:48:0;0:18:1:0;1
9;38;4;2;0:18:46:0;0:19:33:0;1
9;ZD38;2;1;0:19:33:0;0:20:2:0;3
10;VD60;1;3;0:5:40:0;0:6:8:0;4
10;60;3;4;0:6:8:0;0:7:26:0;1
10;31;4;2;0:8:6:0;0:8:56:0;1
10;5;2;3;0:14:12:0;0:15:39:0;1
10;16;3;2;0:16:15:0;0:17:42:0;1
10;27;2;4;0:17:43:0;0:18:30:0;1
10;78;4;3;0:19:4:0;0:20:6:0;1
10;19;3;2;0:20:15:0;0:21:29:0;1
10;29;2;4;0:23:3:0;0:23:43:0;1
10;ZD29;4;1;0:23:43:0;1:0:1:0;3
11;VD40;1;2;0:5:35:0;0:6:4:0;4
11;40;2;5;0:6:4:0;0:6:43:0;1
11;51;5;2;0:7:40:0;0:8:19:0;1
11;21;2;4;0:8:23:0;0:9:13:0;1
11;72;4;3;0:9:44:0;0:10:52:0;1
11;14;3;2;0:13:35:0;0:15:2:0;1
11;25;2;4;0:15:3:0;0:15:50:0;1
11;76;4;3;0:16:24:0;0:17:37:0;1
11;68;3;4;0:18:8:0;0:19:21:0;1
11;ZD68;4;1;0:19:21:0;0:19:39:0;3
12;VD91;1;6;0:7:15:0;0:7:28:0;4
12;91;6;4;0:7:28:0;0:8:20:0;1
12;81;4;6;0:8:39:0;0:9:31:0;1
12;93;6;4;0:10:8:0;0:10:54:0;1
12;73;4;3;0:11:44:0;0:12:52:0;1
12;15;3;2;0:14:55:0;0:16:22:0;1
12;26;2;4;0:16:23:0;0:17:10:0;1
12;77;4;3;0:17:44:0;0:18:57:0;1
12;69;3;4;0:19:28:0;0:20:30:0;1
12;89;4;6;0:23:19:0;1:0:1:0;1
12;ZD89;6;1;1:0:1:0;1:0:14:0;3
