*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;1;-1
2;1;1;-1
3;1;1;-1
4;1;1;-1
5;1;1;-1
6;1;1;-1
7;1;1;-1
8;1;1;-1
9;1;1;-1
10;1;1;-1
11;1;1;-1
12;1;1;-1
13;1;1;-1
14;1;1;-1
15;1;1;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
1;VD11;1;3;0:7:47:0;0:8:15:0;4
1;11;3;2;0:8:15:0;0:10:25:0;1
1;4;2;3;0:12:12:0;0:14:0:0;1
1;65;3;4;0:14:8:0;0:15:43:0;1
1;36;4;2;0:16:6:0;0:17:7:0;1
1;27;2;4;0:17:43:0;0:18:44:0;1
1;78;4;3;0:19:4:0;0:20:28:0;1
1;ZD78;3;1;0:20:28:0;0:20:56:0;3
2;VD2;1;2;0:8:23:0;0:8:52:0;4
2;2;2;3;0:8:52:0;0:11:2:0;1
2;13;3;2;0:11:35:0;0:13:23:0;1
2;24;2;4;0:13:43:0;0:14:44:0;1
2;75;4;3;0:15:4:0;0:16:39:0;1
2;67;3;4;0:16:48:0;0:18:23:0;1
2;38;4;2;0:18:46:0;0:19:47:0;1
2;ZD38;2;1;0:19:47:0;0:20:16:0;3
3;VD40;1;2;0:5:35:0;0:6:4:0;4
3;40;2;5;0:6:4:0;0:6:59:0;1
3;51;5;2;0:7:40:0;0:8:35:0;1
3;42;2;5;0:8:44:0;0:9:39:0;1
3;53;5;2;0:11:0:0;0:11:46:0;1
3;44;2;5;0:12:4:0;0:12:50:0;1
3;55;5;2;0:14:20:0;0:15:8:0;1
3;46;2;5;0:15:24:0;0:16:12:0;1
3;57;5;2;0:17:0:0;0:17:48:0;1
3;48;2;5;0:18:4:0;0:18:52:0;1
3;59;5;2;0:19:40:0;0:20:22:0;1
3;ZD59;2;1;0:20:22:0;0:20:51:0;3
4;VD60;1;3;0:5:40:0;0:6:8:0;4
4;60;3;4;0:6:8:0;0:7:57:0;1
4;71;4;3;0:8:24:0;0:10:13:0;1
4;ZD71;3;1;0:10:13:0;0:10:41:0;3
5;VD0;1;2;0:5:43:0;0:6:12:0;4
5;0;2;3;0:6:12:0;0:8:22:0;1
5;62;3;4;0:8:48:0;0:10:37:0;1
5;73;4;3;0:11:44:0;0:13:15:0;1
5;15;3;2;0:14:55:0;0:16:48:0;1
5;7;2;3;0:16:52:0;0:18:45:0;1
5;18;3;2;0:18:55:0;0:20:48:0;1
5;ZD18;2;1;0:20:48:0;0:21:17:0;3
6;VD90;1;6;0:5:55:0;0:6:8:0;4
6;90;6;4;0:6:8:0;0:7:21:0;1
6;31;4;2;0:8:6:0;0:9:16:0;1
6;22;2;4;0:9:43:0;0:10:41:0;1
6;33;4;2;0:11:26:0;0:12:24:0;1
6;5;2;3;0:14:12:0;0:16:5:0;1
6;16;3;2;0:16:15:0;0:18:8:0;1
6;8;2;3;0:18:12:0;0:20:5:0;1
6;19;3;2;0:20:15:0;0:21:55:0;1
6;29;2;4;0:23:3:0;0:23:57:0;1
6;ZD29;4;1;0:23:57:0;1:0:15:0;3
7;VD50;1;5;0:5:57:0;0:6:20:0;4
7;50;5;2;0:6:20:0;0:7:15:0;1
7;41;2;5;0:7:24:0;0:8:19:0;1
7;52;5;2;0:9:0:0;0:9:46:0;1
7;43;2;5;0:10:4:0;0:10:50:0;1
7;54;5;2;0:13:0:0;0:13:48:0;1
