*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;3;-1
2;1;3;-1
3;1;3;-1
4;1;3;-1
5;1;3;-1
6;1;3;-1
7;1;3;-1
8;1;3;-1
9;1;3;-1
10;1;3;-1
11;1;3;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
1;VD50;3;7;0:5:9:0;0:6:0:0;4
1;50;7;4;0:6:0:0;0:6:34:0;1
1;0;4;5;0:6:41:0;0:7:3:0;1
1;11;5;4;0:8:17:0;0:8:39:0;1
1;22;4;6;0:9:55:0;0:10:54:0;1
1;33;6;4;0:11:1:0;0:12:0:0;1
1;44;4;7;0:13:55:0;0:14:27:0;1
1;L44;7;5;0:14:27:0;0:14:39:0;2
1;15;5;4;0:14:57:0;0:15:18:0;1
1;26;4;6;0:16:35:0;0:17:38:0;1
1;38;6;4;0:18:21:0;0:19:24:0;1
1;ZD38;4;3;0:19:24:0;0:19:56:0;3
2;VD30;3;6;0:5:16:0;0:6:21:0;4
2;30;6;4;0:6:21:0;0:7:29:0;1
2;41;4;7;0:8:35:0;0:9:9:0;1
2;L41;7;5;0:9:9:0;0:9:21:0;2
2;12;5;4;0:9:37:0;0:9:57:0;1
2;23;4;6;0:11:55:0;0:12:54:0;1
2;34;6;4;0:13:1:0;0:14:4:0;1
2;45;4;7;0:15:15:0;0:15:47:0;1
2;L45;7;5;0:15:47:0;0:15:59:0;2
2;16;5;4;0:16:17:0;0:16:38:0;1
2;27;4;6;0:17:55:0;0:18:58:0;1
2;ZD27;6;3;0:18:58:0;0:20:3:0;3
3;VD90;3;8;0:5:29:0;0:6:15:0;4
3;90;8;6;0:6:15:0;0:7:16:0;1
3;31;6;4;0:7:41:0;0:8:49:0;1
3;42;4;7;0:9:55:0;0:10:25:0;1
3;L42;7;5;0:10:25:0;0:10:37:0;2
3;13;5;4;0:11:37:0;0:11:57:0;1
3;24;4;6;0:13:55:0;0:14:58:0;1
3;36;6;4;0:15:41:0;0:16:44:0;1
3;47;4;7;0:17:55:0;0:18:27:0;1
3;L47;7;5;0:18:27:0;0:18:39:0;2
3;18;5;4;0:18:57:0;0:19:18:0;1
3;ZD18;4;3;0:19:18:0;0:19:50:0;3
4;VD70;3;6;0:5:36:0;0:6:41:0;4
4;70;6;5;0:6:41:0;0:7:45:0;1
4;61;5;6;0:8:10:0;0:9:14:0;1
4;82;6;8;0:9:37:0;0:10:30:0;1
4;94;8;6;0:12:15:0;0:13:8:0;1
4;74;6;5;0:13:21:0;0:14:20:0;1
4;65;5;6;0:14:50:0;0:15:49:0;1
4;86;6;8;0:16:17:0;0:17:14:0;1
4;98;8;6;0:18:15:0;0:19:12:0;1
4;39;6;4;0:19:41:0;0:20:35:0;1
4;49;4;7;0:23:15:0;0:23:42:0;1
4;ZD49;7;3;0:23:42:0;1:0:33:0;3
5;VD80;3;6;0:5:52:0;0:6:57:0;4
5;80;6;8;0:6:57:0;0:7:58:0;1
5;92;8;6;0:8:55:0;0:9:56:0;1
5;75;6;5;0:14:41:0;0:15:40:0;1
5;66;5;6;0:16:10:0;0:17:9:0;1
5;87;6;8;0:17:37:0;0:18:34:0;1
5;99;8;6;0:19:35:0;0:20:24:0;1
5;ZD99;6;3;0:20:24:0;0:21:29:0;3
6;VD60;3;5;0:6:6:0;0:6:50:0;4
6;60;5;6;0:6:50:0;0:7:54:0;1
6;71;6;5;0:8:1:0;0:9:5:0;1
6;62;5;6;0:9:30:0;0:10:26:0;1
6;83;6;8;0:11:37:0;0:12:30:0;1
6;95;8;6;0:14:15:0;0:15:12:0;1
6;76;6;5;0:16:1:0;0:17:0:0;1
6;67;5;6;0:17:30:0;0:18:29:0;1
6;88;6;8;0:18:57:0;0:19:54:0;1
6;ZD88;8;3;0:19:54:0;0:20:40:0;3
7;VD10;3;5;0:6:13:0;0:6:57:0;4
7;10;5;4;0:6:57:0;0:7:19:0;1
7;21;4;6;0:8:35:0;0:9:43:0;1
7;35;6;4;0:14:21:0;0:15:24:0;1
7;46;4;7;0:16:35:0;0:17:7:0;1
7;L46;7;5;0:17:7:0;0:17:19:0;2
7;17;5;4;0:17:37:0;0:17:58:0;1
7;28;4;6;0:19:15:0;0:20:9:0;1
7;89;6;8;0:20:17:0;0:21:6:0;1
7;ZD89;8;3;0:21:6:0;0:21:52:0;3
8;VD51;3;7;0:6:29:0;0:7:20:0;4
8;51;7;4;0:7:20:0;0:7:54:0;1
8;1;4;5;0:8:1:0;0:8:23:0;1
8;L1;5;7;0:8:23:0;0:8:35:0;2
8;52;7;4;0:8:40:0;0:9:14:0;1
8;2;4;5;0:9:21:0;0:9:41:0;1
8;L2;5;7;0:9:41:0;0:9:53:0;2
8;53;7;4;0:10:0:0;0:10:30:0;1
8;3;4;5;0:11:21:0;0:11:41:0;1
8;L3;5;7;0:11:41:0;0:11:53:0;2
8;54;7;4;0:12:0:0;0:12:30:0;1
8;4;4;5;0:13:21:0;0:13:42:0;1
8;L4;5;7;0:13:42:0;0:13:54:0;2
8;55;7;4;0:14:0:0;0:14:32:0;1
8;5;4;5;0:14:41:0;0:15:2:0;1
8;L5;5;7;0:15:2:0;0:15:14:0;2
8;56;7;4;0:15:20:0;0:15:52:0;1
8;6;4;5;0:16:1:0;0:16:22:0;1
8;L6;5;7;0:16:22:0;0:16:34:0;2
8;57;7;4;0:16:40:0;0:17:12:0;1
8;7;4;5;0:17:21:0;0:17:42:0;1
8;L7;5;7;0:17:42:0;0:17:54:0;2
8;58;7;4;0:18:0:0;0:18:32:0;1
8;8;4;5;0:18:41:0;0:19:2:0;1
8;L8;5;7;0:19:2:0;0:19:14:0;2
8;59;7;4;0:19:20:0;0:19:47:0;1
8;9;4;5;0:20:1:0;0:20:19:0;1
8;ZD9;5;3;0:20:19:0;0:21:3:0;3
9;VD20;3;4;0:6:43:0;0:7:15:0;4
9;40;4;7;0:7:15:0;0:7:49:0;1
9;L40;7;6;0:7:49:0;0:8:13:0;2
9;81;6;8;0:8:17:0;0:9:18:0;1
9;93;8;6;0:10:15:0;0:11:8:0;1
9;73;6;5;0:11:21:0;0:12:17:0;1
9;64;5;6;0:13:30:0;0:14:29:0;1
9;85;6;8;0:14:57:0;0:15:54:0;1
9;97;8;6;0:16:55:0;0:17:52:0;1
9;78;6;5;0:18:41:0;0:19:40:0;1
9;69;5;6;0:20:10:0;0:21:1:0;1
9;ZD69;6;3;0:21:1:0;0:22:6:0;3
