*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;1;-1
2;1;1;-1
3;1;1;-1
4;1;1;-1
5;1;1;-1
6;1;1;-1
7;1;1;-1
8;1;1;-1
9;1;1;-1
10;1;1;-1
11;1;1;-1
12;1;1;-1
13;1;1;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
1;VD81;1;4;0:6:51:0;0:7:35:0;4
1;81;4;6;0:7:35:0;0:8:42:0;1
1;92;6;4;0:8:52:0;0:9:59:0;1
1;73;4;3;0:11:8:0;0:12:42:0;1
1;14;3;2;0:13:43:0;0:15:34:0;1
1;26;2;4;0:15:46:0;0:16:56:0;1
1;77;4;3;0:17:8:0;0:18:48:0;1
1;18;3;2;0:19:3:0;0:20:38:0;1
1;ZD18;2;1;0:20:38:0;0:20:51:0;3
2;VD61;1;3;0:6:44:0;0:7:40:0;4
2;61;3;4;0:7:40:0;0:9:28:0;1
2;33;4;2;0:10:2:0;0:11:8:0;1
2;4;2;3;0:13:9:0;0:15:0:0;1
2;66;3;4;0:15:40:0;0:17:20:0;1
2;38;4;2;0:18:2:0;0:19:12:0;1
2;49;2;5;0:20:0:0;0:20:21:0;1
2;ZD49;5;1;0:20:21:0;0:20:48:0;3
3;VD50;1;5;0:6:28:0;0:6:55:0;4
3;50;5;2;0:6:55:0;0:7:21:0;1
3;21;2;4;0:7:46:0;0:9:1:0;1
3;72;4;3;0:9:8:0;0:10:42:0;1
3;13;3;2;0:11:43:0;0:13:27:0;1
3;5;2;3;0:14:29:0;0:16:20:0;1
3;67;3;4;0:17:0:0;0:18:40:0;1
3;39;4;2;0:19:22:0;0:20:22:0;1
3;ZD39;2;1;0:20:22:0;0:20:35:0;3
4;VD40;1;2;0:6:27:0;0:6:40:0;4
4;40;2;5;0:6:40:0;0:7:6:0;1
4;51;5;2;0:8:15:0;0:8:41:0;1
4;2;2;3;0:9:9:0;0:10:53:0;1
4;63;3;4;0:11:0:0;0:12:34:0;1
4;35;4;2;0:14:2:0;0:15:12:0;1
4;46;2;5;0:16:0:0;0:16:25:0;1
4;57;5;2;0:17:35:0;0:18:0:0;1
4;8;2;3;0:18:29:0;0:20:20:0;1
4;ZD8;3;1;0:20:20:0;0:21:16:0;3
5;VD0;1;2;0:6:16:0;0:6:29:0;4
5;0;2;3;0:6:29:0;0:8:28:0;1
5;62;3;4;0:9:0:0;0:10:34:0;1
5;34;4;2;0:12:2:0;0:13:8:0;1
5;45;2;5;0:14:40:0;0:15:5:0;1
5;56;5;2;0:16:15:0;0:16:40:0;1
5;7;2;3;0:17:9:0;0:19:0:0;1
5;69;3;4;0:19:40:0;0:21:6:0;1
5;ZD69;4;1;0:21:6:0;0:21:50:0;3
6;VD20;1;2;0:6:13:0;0:6:26:0;4
6;20;2;4;0:6:26:0;0:7:41:0;1
6;71;4;3;0:7:48:0;0:9:36:0;1
6;12;3;2;0:9:43:0;0:11:27:0;1
6;44;2;5;0:13:20:0;0:13:45:0;1
6;55;5;2;0:14:55:0;0:15:20:0;1
6;6;2;3;0:15:49:0;0:17:40:0;1
6;68;3;4;0:18:20:0;0:20:0:0;1
6;ZD68;4;1;0:20:0:0;0:20:44:0;3
7;VD10;1;3;0:6:7:0;0:7:3:0;4
7;10;3;2;0:7:3:0;0:9:2:0;1
7;22;2;4;0:9:6:0;0:10:12:0;1
7;83;4;6;0:10:15:0;0:11:14:0;1
7;94;6;4;0:12:12:0;0:13:11:0;1
7;85;4;6;0:14:15:0;0:15:18:0;1
