*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;3;-1
2;1;3;-1
3;1;3;-1
4;1;3;-1
5;1;3;-1
6;1;3;-1
7;1;3;-1
8;1;3;-1
9;1;3;-1
10;1;3;-1
11;1;3;-1
12;1;3;-1
13;1;3;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
1;VD80;3;6;0:6:45:0;0:7:3:0;4
1;80;6;8;0:7:3:0;0:8:48:0;1
1;92;8;6;0:9:25:0;0:10:53:0;1
1;83;6;8;0:11:43:0;0:13:11:0;1
1;95;8;6;0:14:45:0;0:16:17:0;1
1;86;6;8;0:16:23:0;0:17:55:0;1
1;98;8;6;0:18:45:0;0:20:17:0;1
1;ZD98;6;3;0:20:17:0;0:20:35:0;3
2;VD0;3;4;0:6:13:0;0:6:39:0;4
2;0;4;5;0:6:39:0;0:7:44:0;1
2;12;5;4;0:9:2:0;0:9:56:0;1
2;43;4;7;0:10:0:0;0:10:29:0;1
2;53;7;4;0:11:50:0;0:12:19:0;1
2;24;4;6;0:13:4:0;0:14:24:0;1
2;35;6;4;0:15:11:0;0:16:31:0;1
2;7;4;5;0:17:19:0;0:18:16:0;1
2;68;5;6;0:18:21:0;0:19:13:0;1
2;79;6;5;0:19:36:0;0:20:22:0;1
2;ZD79;5;3;0:20:22:0;0:20:50:0;3
3;VD90;3;8;0:5:59:0;0:6:45:0;4
3;90;8;6;0:6:45:0;0:8:30:0;1
3;31;6;4;0:8:31:0;0:10:3:0;1
3;5;4;5;0:14:39:0;0:15:36:0;1
3;66;5;6;0:15:41:0;0:16:33:0;1
3;77;6;5;0:16:56:0;0:17:48:0;1
3;18;5;4;0:18:22:0;0:19:19:0;1
3;49;4;7;0:19:20:0;0:19:47:0;1
3;59;7;4;0:23:10:0;0:23:37:0;1
3;ZD59;4;3;0:23:37:0;1:0:3:0;3
4;VD20;3;4;0:5:58:0;0:6:24:0;4
4;20;4;6;0:6:24:0;0:7:56:0;1
4;81;6;8;0:8:23:0;0:10:8:0;1
4;93;8;6;0:11:25:0;0:12:53:0;1
4;84;6;8;0:13:43:0;0:15:15:0;1
4;96;8;6;0:16:5:0;0:17:37:0;1
4;87;6;8;0:17:43:0;0:19:15:0;1
4;99;8;6;0:20:5:0;0:21:26:0;1
4;89;6;8;0:23:3:0;1:0:24:0;1
4;ZD89;8;3;1:0:24:0;1:1:10:0;3
5;VD70;3;6;0:5:58:0;0:6:16:0;4
5;70;6;5;0:6:16:0;0:7:16:0;1
5;61;5;6;0:7:41:0;0:8:41:0;1
5;72;6;5;0:8:56:0;0:9:56:0;1
5;13;5;4;0:11:2:0;0:11:56:0;1
5;44;4;7;0:12:0:0;0:12:29:0;1
5;54;7;4;0:13:50:0;0:14:20:0;1
5;25;4;6;0:14:24:0;0:15:44:0;1
5;36;6;4;0:16:31:0;0:17:51:0;1
5;8;4;5;0:18:39:0;0:19:36:0;1
5;69;5;6;0:19:41:0;0:20:27:0;1
5;ZD69;6;3;0:20:27:0;0:20:45:0;3
6;VD10;3;5;0:5:54:0;0:6:22:0;4
6;10;5;4;0:6:22:0;0:7:27:0;1
6;21;4;6;0:7:44:0;0:9:16:0;1
6;82;6;8;0:9:43:0;0:11:11:0;1
6;94;8;6;0:13:25:0;0:14:57:0;1
6;85;6;8;0:15:3:0;0:16:35:0;1
6;97;8;6;0:17:25:0;0:18:57:0;1
6;88;6;8;0:19:3:0;0:20:24:0;1
6;ZD88;8;3;0:20:24:0;0:21:10:0;3
7;VD60;3;5;0:5:53:0;0:6:21:0;4
7;60;5;6;0:6:21:0;0:7:21:0;1
7;71;6;5;0:7:36:0;0:8:36:0;1
7;62;5;6;0:9:1:0;0:9:51:0;1
7;32;6;4;0:9:51:0;0:11:8:0;1
7;3;4;5;0:11:19:0;0:12:13:0;1
7;64;5;6;0:13:1:0;0:13:53:0;1
7;75;6;5;0:14:16:0;0:15:8:0;1
7;16;5;4;0:15:42:0;0:16:39:0;1
7;47;4;7;0:16:40:0;0:17:10:0;1
7;57;7;4;0:17:50:0;0:18:20:0;1
7;28;4;6;0:18:24:0;0:19:44:0;1
7;ZD28;6;3;0:19:44:0;0:20:2:0;3
8;VD42;3;4;0:8:14:0;0:8:40:0;4
8;42;4;7;0:8:40:0;0:9:15:0;1
8;52;7;4;0:9:50:0;0:10:19:0;1
8;23;4;6;0:11:4:0;0:12:21:0;1
8;34;6;4;0:13:51:0;0:15:11:0;1
8;6;4;5;0:15:59:0;0:16:56:0;1
8;67;5;6;0:17:1:0;0:17:53:0;1
8;78;6;5;0:18:16:0;0:19:8:0;1
8;19;5;4;0:19:42:0;0:20:32:0;1
8;ZD19;4;3;0:20:32:0;0:20:58:0;3
9;VD11;3;5;0:7:14:0;0:7:42:0;4
9;11;5;4;0:7:42:0;0:8:47:0;1
9;22;4;6;0:9:4:0;0:10:21:0;1
9;74;6;5;0:12:16:0;0:13:6:0;1
9;15;5;4;0:14:22:0;0:15:19:0;1
9;46;4;7;0:15:20:0;0:15:50:0;1
