*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;1;-1
2;1;1;-1
3;1;1;-1
4;1;1;-1
5;1;1;-1
6;1;1;-1
7;1;1;-1
8;1;1;-1
9;1;1;-1
10;1;1;-1
11;1;1;-1
12;1;1;-1
13;1;1;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
1;VD41;1;2;0:6:56:0;0:7:20:0;4
1;41;2;5;0:7:20:0;0:7:55:0;1
1;51;5;2;0:8:30:0;0:9:5:0;1
1;2;2;3;0:9:19:0;0:10:13:0;1
1;63;3;4;0:11:1:0;0:11:51:0;1
1;33;4;2;0:11:51:0;0:13:8:0;1
1;4;2;3;0:13:19:0;0:14:16:0;1
1;65;3;4;0:14:21:0;0:15:13:0;1
1;76;4;3;0:15:36:0;0:16:28:0;1
1;17;3;2;0:17:2:0;0:17:59:0;1
1;8;2;3;0:18:39:0;0:19:36:0;1
1;69;3;4;0:19:41:0;0:20:27:0;1
1;ZD69;4;1;0:20:27:0;0:20:56:0;3
2;VD30;1;4;0:6:42:0;0:7:11:0;4
2;30;4;2;0:7:11:0;0:8:43:0;1
2;ZD30;2;1;0:8:43:0;0:9:7:0;3
3;VD80;1;4;0:6:34:0;0:7:3:0;4
3;80;4;6;0:7:3:0;0:8:48:0;1
3;92;6;4;0:9:25:0;0:10:53:0;1
3;74;4;3;0:12:16:0;0:13:6:0;1
3;15;3;2;0:14:22:0;0:15:19:0;1
3;26;2;4;0:15:44:0;0:17:4:0;1
3;87;4;6;0:17:43:0;0:19:15:0;1
3;99;6;4;0:20:5:0;0:21:26:0;1
3;39;4;2;0:23:11:0;1:0:22:0;1
3;ZD39;2;1;1:0:22:0;1:0:46:0;3
4;VD90;1;6;0:6:28:0;0:6:45:0;4
4;90;6;4;0:6:45:0;0:8:30:0;1
4;31;4;2;0:8:31:0;0:10:3:0;1
4;3;2;3;0:11:19:0;0:12:13:0;1
4;64;3;4;0:13:1:0;0:13:53:0;1
4;75;4;3;0:14:16:0;0:15:8:0;1
4;16;3;2;0:15:42:0;0:16:39:0;1
4;7;2;3;0:17:19:0;0:18:16:0;1
4;68;3;4;0:18:21:0;0:19:13:0;1
4;79;4;3;0:19:36:0;0:20:22:0;1
