*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;1;-1
2;1;1;-1
3;1;1;-1
4;1;1;-1
5;1;1;-1
6;1;1;-1
7;1;1;-1
8;1;1;-1
9;1;1;-1
10;1;1;-1
11;1;1;-1
12;1;1;-1
13;1;1;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
1;VD42;1;2;0:8:16:0;0:8:40:0;4
1;42;2;5;0:8:40:0;0:9:15:0;1
1;52;5;2;0:9:50:0;0:10:19:0;1
1;23;2;4;0:11:4:0;0:12:21:0;1
1;34;4;2;0:13:51:0;0:15:11:0;1
1;6;2;3;0:15:59:0;0:16:56:0;1
1;67;3;4;0:17:1:0;0:17:53:0;1
1;78;4;3;0:18:16:0;0:19:8:0;1
1;19;3;2;0:19:42:0;0:20:32:0;1
1;ZD19;2;1;0:20:32:0;0:20:56:0;3
2;VD40;1;2;0:5:36:0;0:6:0:0;4
2;40;2;5;0:6:0:0;0:6:35:0;1
2;50;5;2;0:7:10:0;0:7:45:0;1
2;1;2;3;0:7:59:0;0:9:4:0;1
2;ZD1;3;1;0:9:4:0;0:9:9:0;3
3;VD11;1;3;0:7:37:0;0:7:42:0;4
3;11;3;2;0:7:42:0;0:8:47:0;1
3;22;2;4;0:9:4:0;0:10:21:0;1
3;74;4;3;0:12:16:0;0:13:6:0;1
3;15;3;2;0:14:22:0;0:15:19:0;1
3;46;2;5;0:15:20:0;0:15:50:0;1
3;56;5;2;0:16:30:0;0:17:0:0;1
3;27;2;4;0:17:4:0;0:18:24:0;1
3;38;4;2;0:19:11:0;0:20:22:0;1
3;ZD38;2;1;0:20:22:0;0:20:46:0;3
4;VD91;1;6;0:7:48:0;0:8:5:0;4
4;91;6;4;0:8:5:0;0:9:50:0;1
4;73;4;3;0:10:16:0;0:11:6:0;1
4;14;3;2;0:13:2:0;0:13:59:0;1
4;45;2;5;0:14:0:0;0:14:30:0;1
4;55;5;2;0:15:10:0;0:15:40:0;1
4;26;2;4;0:15:44:0;0:17:4:0;1
4;37;4;2;0:17:51:0;0:19:11:0;1
4;9;2;3;0:19:59:0;0:20:49:0;1
4;ZD9;3;1;0:20:49:0;0:20:54:0;3
5;VD70;1;4;0:5:47:0;0:6:16:0;4
5;70;4;3;0:6:16:0;0:7:16:0;1
5;61;3;4;0:7:41:0;0:8:41:0;1
5;72;4;3;0:8:56:0;0:9:56:0;1
5;13;3;2;0:11:2:0;0:11:56:0;1
5;44;2;5;0:12:0:0;0:12:29:0;1
5;54;5;2;0:13:50:0;0:14:20:0;1
5;25;2;4;0:14:24:0;0:15:44:0;1
5;36;4;2;0:16:31:0;0:17:51:0;1
5;8;2;3;0:18:39:0;0:19:36:0;1
5;69;3;4;0:19:41:0;0:20:27:0;1
5;ZD69;4;1;0:20:27:0;0:20:56:0;3
6;VD20;1;2;0:6:0:0;0:6:24:0;4
6;20;2;4;0:6:24:0;0:7:56:0;1
6;81;4;6;0:8:23:0;0:10:8:0;1
6;93;6;4;0:11:25:0;0:12:53:0;1
