*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;3;-1
2;1;3;-1
3;1;3;-1
4;1;3;-1
5;1;3;-1
6;1;3;-1
7;1;3;-1
8;1;3;-1
9;1;3;-1
10;1;3;-1
11;1;3;-1
12;1;3;-1
13;1;3;-1
14;1;3;-1
15;1;3;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
1;VD21;3;4;0:7:10:0;0:7:42:0;4
1;21;4;6;0:7:42:0;0:9:37:0;1
1;82;6;8;0:9:48:0;0:10:30:0;1
1;94;8;6;0:12:6:0;0:12:48:0;1
1;34;6;4;0:13:30:0;0:15:10:0;1
1;6;4;5;0:15:46:0;0:17:4:0;1
1;17;5;4;0:17:30:0;0:18:48:0;1
1;48;4;7;0:18:56:0;0:20:10:0;1
1;ZD48;7;3;0:20:10:0;0:20:22:0;3
2;VD50;3;7;0:7:5:0;0:7:17:0;4
2;50;7;4;0:7:17:0;0:8:42:0;1
2;42;4;7;0:9:36:0;0:10:47:0;1
2;53;7;4;0:11:57:0;0:13:8:0;1
2;25;4;6;0:14:22:0;0:16:2:0;1
2;86;6;8;0:16:28:0;0:17:12:0;1
2;98;8;6;0:18:6:0;0:18:50:0;1
2;38;6;4;0:18:50:0;0:20:30:0;1
2;ZD38;4;3;0:20:30:0;0:21:2:0;3
3;VD91;3;8;0:7:4:0;0:7:26:0;4
3;91;8;6;0:7:26:0;0:8:16:0;1
3;72;6;5;0:8:55:0;0:10:46:0;1
3;13;5;4;0:11:30:0;0:12:44:0;1
3;44;4;7;0:13:36:0;0:14:50:0;1
3;55;7;4;0:15:17:0;0:16:31:0;1
3;27;4;6;0:17:2:0;0:18:42:0;1
3;88;6;8;0:19:8:0;0:19:47:0;1
3;ZD88;8;3;0:19:47:0;0:20:9:0;3
4;VD60;3;5;0:6:37:0;0:7:15:0;4
4;60;5;6;0:7:15:0;0:9:6:0;1
4;32;6;4;0:9:30:0;0:11:6:0;1
4;5;4;5;0:14:26:0;0:15:44:0;1
4;16;5;4;0:16:10:0;0:17:28:0;1
4;47;4;7;0:17:36:0;0:18:50:0;1
4;58;7;4;0:19:17:0;0:20:23:0;1
4;ZD58;4;3;0:20:23:0;0:20:55:0;3
5;VD30;3;6;0:6:35:0;0:6:50:0;4
5;30;6;4;0:6:50:0;0:8:45:0;1
5;2;4;5;0:9:6:0;0:10:20:0;1
5;63;5;6;0:11:55:0;0:13:27:0;1
5;75;6;5;0:14:15:0;0:15:51:0;1
5;66;5;6;0:16:35:0;0:18:11:0;1
5;78;6;5;0:18:15:0;0:19:51:0;1
5;19;5;4;0:20:10:0;0:21:19:0;1
5;ZD19;4;3;0:21:19:0;0:21:51:0;3
6;VD40;3;4;0:6:24:0;0:6:56:0;4
6;40;4;7;0:6:56:0;0:8:21:0;1
6;51;7;4;0:8:37:0;0:10:2:0;1
6;3;4;5;0:11:6:0;0:12:20:0;1
6;64;5;6;0:13:55:0;0:15:31:0;1
6;76;6;5;0:15:35:0;0:17:11:0;1
6;67;5;6;0:17:55:0;0:19:31:0;1
6;79;6;5;0:19:35:0;0:21:0:0;1
6;69;5;6;0:23:15:0;1:0:40:0;1
6;ZD69;6;3;1:0:40:0;1:0:55:0;3
7;VD10;3;5;0:6:12:0;0:6:50:0;4
7;10;5;4;0:6:50:0;0:8:19:0;1
7;22;4;6;0:9:2:0;0:10:38:0;1
7;83;6;8;0:11:48:0;0:12:30:0;1
7;95;8;6;0:14:6:0;0:14:50:0;1
7;35;6;4;0:14:50:0;0:16:30:0;1
7;7;4;5;0:17:6:0;0:18:24:0;1
7;18;5;4;0:18:50:0;0:20:8:0;1
7;49;4;7;0:20:16:0;0:21:22:0;1
7;59;7;4;0:23:17:0;1:0:23:0;1
7;ZD59;4;3;1:0:23:0;1:0:55:0;3
8;VD70;3;6;0:6:0:0;0:6:15:0;4
8;70;6;5;0:6:15:0;0:8:6:0;1
8;11;5;4;0:8:10:0;0:9:39:0;1
8;ZD11;4;3;0:9:39:0;0:10:11:0;3
9;VD0;3;4;0:5:54:0;0:6:26:0;4
9;0;4;5;0:6:26:0;0:7:55:0;1
9;61;5;6;0:8:35:0;0:10:26:0;1
9;ZD61;6;3;0:10:26:0;0:10:41:0;3
10;VD20;3;4;0:5:50:0;0:6:22:0;4
10;20;4;6;0:6:22:0;0:8:17:0;1
10;81;6;8;0:8:28:0;0:9:18:0;1
10;93;8;6;0:10:6:0;0:10:48:0;1
10;33;6;4;0:11:30:0;0:13:6:0;1
10;4;4;5;0:13:6:0;0:14:24:0;1
10;65;5;6;0:15:15:0;0:16:51:0;1
10;77;6;5;0:16:55:0;0:18:31:0;1
10;68;5;6;0:19:15:0;0:20:40:0;1
10;ZD68;6;3;0:20:40:0;0:20:55:0;3
11;VD90;3;8;0:5:44:0;0:6:6:0;4
11;90;8;6;0:6:6:0;0:6:56:0;1
11;80;6;8;0:7:8:0;0:7:58:0;1
11;92;8;6;0:8:46:0;0:9:36:0;1
11;73;6;5;0:10:15:0;0:11:47:0;1
11;14;5;4;0:13:30:0;0:14:48:0;1
11;45;4;7;0:14:56:0;0:16:10:0;1
11;56;7;4;0:16:37:0;0:17:51:0;1
11;28;4;6;0:18:22:0;0:20:2:0;1
11;ZD28;6;3;0:20:2:0;0:20:17:0;3
12;VD71;3;6;0:7:20:0;0:7:35:0;4
12;71;6;5;0:7:35:0;0:9:26:0;1
12;12;5;4;0:9:30:0;0:10:44:0;1
12;23;4;6;0:11:2:0;0:12:38:0;1
12;84;6;8;0:13:48:0;0:14:32:0;1
12;96;8;6;0:15:26:0;0:16:10:0;1
12;36;6;4;0:16:10:0;0:17:50:0;1
12;8;4;5;0:18:26:0;0:19:44:0;1
12;ZD8;5;3;0:19:44:0;0:20:22:0;3
13;VD41;3;4;0:7:44:0;0:8:16:0;4
13;41;4;7;0:8:16:0;0:9:41:0;1
13;52;7;4;0:9:57:0;0:11:8:0;1
13;24;4;6;0:13:2:0;0:14:42:0;1
13;85;6;8;0:15:8:0;0:15:52:0;1
13;97;8;6;0:16:46:0;0:17:30:0;1
13;37;6;4;0:17:30:0;0:19:10:0;1
13;9;4;5;0:19:46:0;0:20:55:0;1
13;ZD9;5;3;0:20:55:0;0:21:33:0;3
14;VD1;3;4;0:7:14:0;0:7:46:0;4
14;1;4;5;0:7:46:0;0:9:15:0;1
14;62;5;6;0:9:55:0;0:11:27:0;1
14;74;6;5;0:12:15:0;0:13:47:0;1
14;15;5;4;0:14:50:0;0:16:8:0;1
14;46;4;7;0:16:16:0;0:17:30:0;1
14;57;7;4;0:17:57:0;0:19:11:0;1
14;29;4;6;0:19:42:0;0:21:10:0;1
14;89;6;8;0:23:8:0;0:23:47:0;1
14;ZD89;8;3;0:23:47:0;1:0:9:0;3
15;VD31;3;6;0:7:55:0;0:8:10:0;4
15;31;6;4;0:8:10:0;0:10:5:0;1
15;43;4;7;0:11:36:0;0:12:47:0;1
15;54;7;4;0:13:57:0;0:15:11:0;1
15;26;4;6;0:15:42:0;0:17:22:0;1
15;87;6;8;0:17:48:0;0:18:32:0;1
15;99;8;6;0:19:26:0;0:20:5:0;1
15;39;6;4;0:20:10:0;0:21:38:0;1
15;ZD39;4;3;0:21:38:0;0:22:10:0;3
