*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;3;-1
2;1;3;-1
3;1;3;-1
4;1;3;-1
5;1;3;-1
6;1;3;-1
7;1;3;-1
8;1;3;-1
9;1;3;-1
10;1;3;-1
11;1;3;-1
12;1;3;-1
13;1;3;-1
14;1;3;-1
15;1;3;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
1;VD52;3;7;0:8:19:0;0:9:10:0;4
1;52;7;4;0:9:10:0;0:11:7:0;1
1;43;4;7;0:11:34:0;0:13:31:0;1
1;55;7;4;0:14:30:0;0:16:32:0;1
1;26;4;6;0:16:35:0;0:17:40:0;1
1;77;6;5;0:17:55:0;0:19:33:0;1
1;69;5;6;0:20:19:0;0:21:45:0;1
1;79;6;5;0:23:15:0;1:0:41:0;1
1;ZD79;5;3;1:0:41:0;1:0:57:0;3
2;VD50;3;7;0:5:39:0;0:6:30:0;4
2;50;7;4;0:6:30:0;0:8:50:0;1
2;3;4;5;0:10:1:0;0:10:56:0;1
2;13;5;4;0:11:31:0;0:12:26:0;1
2;5;4;5;0:14:1:0;0:14:58:0;1
2;65;5;6;0:14:59:0;0:16:37:0;1
2;87;6;8;0:17:21:0;0:18:4:0;1
2;98;8;6;0:18:12:0;0:18:55:0;1
2;38;6;4;0:19:13:0;0:20:11:0;1
2;49;4;7;0:20:14:0;0:22:2:0;1
2;ZD49;7;3;0:22:2:0;0:22:53:0;3
3;VD2;3;4;0:8:26:0;0:8:41:0;4
3;2;4;5;0:8:41:0;0:9:46:0;1
3;ZD2;5;3;0:9:46:0;0:10:2:0;3
4;VD61;3;5;0:8:3:0;0:8:19:0;4
4;61;5;6;0:8:19:0;0:10:11:0;1
4;73;6;5;0:11:55:0;0:13:29:0;1
4;15;5;4;0:14:51:0;0:15:48:0;1
4;46;4;7;0:16:14:0;0:18:16:0;1
4;58;7;4;0:18:30:0;0:20:32:0;1
4;ZD58;4;3;0:20:32:0;0:20:47:0;3
5;VD90;3;8;0:5:43:0;0:6:12:0;4
5;90;8;6;0:6:12:0;0:7:1:0;1
5;30;6;4;0:7:13:0;0:8:28:0;1
5;21;4;6;0:8:35:0;0:9:50:0;1
5;72;6;5;0:9:55:0;0:11:29:0;1
5;64;5;6;0:13:39:0;0:15:17:0;1
5;86;6;8;0:16:1:0;0:16:44:0;1
5;97;8;6;0:16:52:0;0:17:35:0;1
5;37;6;4;0:17:53:0;0:18:58:0;1
5;9;4;5;0:19:21:0;0:20:11:0;1
