*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;1;-1
2;1;1;-1
3;1;1;-1
4;1;1;-1
5;1;1;-1
6;1;1;-1
7;1;1;-1
8;1;1;-1
9;1;1;-1
10;1;1;-1
11;1;1;-1
12;1;1;-1
13;1;1;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
1;VD91;1;6;0:6:57:0;0:7:35:0;4
1;91;6;4;0:7:35:0;0:9:0:0;1
1;72;4;3;0:9:21:0;0:10:35:0;1
1;13;3;2;0:11:37:0;0:12:3:0;1
1;44;2;5;0:13:55:0;0:14:36:0;1
1;56;5;2;0:15:20:0;0:16:1:0;1
1;6;2;3;0:16:1:0;0:16:28:0;1
1;17;3;2;0:17:37:0;0:18:4:0;1
1;28;2;4;0:19:15:0;0:20:28:0;1
1;ZD28;4;1;0:20:28:0;0:21:19:0;3
2;VD20;1;2;0:6:56:0;0:7:15:0;4
2;40;2;5;0:7:15:0;0:8:2:0;1
2;52;5;2;0:8:40:0;0:9:27:0;1
2;22;2;4;0:9:55:0;0:11:14:0;1
2;83;4;6;0:11:37:0;0:12:48:0;1
2;95;6;4;0:14:15:0;0:15:29:0;1
2;36;4;2;0:15:41:0;0:17:3:0;1
2;7;2;3;0:17:21:0;0:17:48:0;1
2;18;3;2;0:18:57:0;0:19:24:0;1
2;ZD18;2;1;0:19:24:0;0:19:43:0;3
3;VD51;1;5;0:6:43:0;0:7:20:0;4
3;51;5;2;0:7:20:0;0:8:7:0;1
3;41;2;5;0:8:35:0;0:9:22:0;1
3;53;5;2;0:10:0:0;0:10:40:0;1
3;3;2;3;0:11:21:0;0:11:47:0;1
3;14;3;2;0:13:37:0;0:14:4:0;1
3;25;2;4;0:15:15:0;0:16:37:0;1
3;77;4;3;0:17:21:0;0:18:38:0;1
3;68;3;4;0:18:50:0;0:20:7:0;1
3;89;4;6;0:20:17:0;0:21:22:0;1
3;ZD89;6;1;0:21:22:0;0:22:0:0;3
4;VD10;1;3;0:6:26:0;0:6:57:0;4
4;10;3;2;0:6:57:0;0:7:28:0;1
