*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;3;-1
2;1;3;-1
3;1;3;-1
4;1;3;-1
5;1;3;-1
6;1;3;-1
7;1;3;-1
8;1;3;-1
9;1;3;-1
10;1;3;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
1;VD91;3;8;0:7:7:0;0:7:27:0;4
1;91;8;6;0:7:27:0;0:8:9:0;1
1;L91;6;7;0:8:9:0;0:8:26:0;2
1;51;7;4;0:8:26:0;0:9:47:0;1
1;22;4;6;0:9:59:0;0:10:58:0;1
1;73;6;5;0:11:53:0;0:12:28:0;1
1;15;5;4;0:14:5:0;0:14:45:0;1
1;46;4;7;0:15:22:0;0:16:38:0;1
1;L46;7;6;0:16:38:0;0:16:55:0;2
1;37;6;4;0:17:23:0;0:18:26:0;1
1;8;4;5;0:18:45:0;0:19:25:0;1
1;19;5;4;0:19:25:0;0:20:0:0;1
1;9;4;5;0:20:5:0;0:20:40:0;1
1;ZD9;5;3;0:20:40:0;0:21:22:0;3
2;VD41;3;4;0:6:53:0;0:7:22:0;4
2;41;4;7;0:7:22:0;0:8:43:0;1
2;L41;7;6;0:8:43:0;0:9:0:0;2
2;32;6;4;0:9:23:0;0:10:22:0;1
2;3;4;5;0:11:25:0;0:12:3:0;1
2;64;5;6;0:13:9:0;0:13:47:0;1
2;85;6;8;0:14:19:0;0:14:58:0;1
2;96;8;6;0:15:27:0;0:16:6:0;1
2;L96;6;7;0:16:6:0;0:16:23:0;2
2;56;7;4;0:16:26:0;0:17:42:0;1
2;27;4;6;0:17:59:0;0:19:2:0;1
2;78;6;5;0:19:13:0;0:19:45:0;1
2;69;5;6;0:19:49:0;0:20:21:0;1
2;79;6;5;0:23:13:0;0:23:45:0;1
2;ZD79;5;3;0:23:45:0;1:0:27:0;3
3;VD0;3;4;0:6:16:0;0:6:45:0;4
3;0;4;5;0:6:45:0;0:7:28:0;1
3;61;5;6;0:7:49:0;0:8:29:0;1
3;82;6;8;0:8:59:0;0:9:41:0;1
3;93;8;6;0:10:7:0;0:10:44:0;1
3;33;6;4;0:11:23:0;0:12:22:0;1
3;4;4;5;0:13:25:0;0:14:5:0;1
3;65;5;6;0:14:29:0;0:15:7:0;1
3;86;6;8;0:15:39:0;0:16:18:0;1
3;97;8;6;0:16:47:0;0:17:26:0;1
3;L97;6;7;0:17:26:0;0:17:43:0;2
3;57;7;4;0:17:46:0;0:19:2:0;1
3;28;4;6;0:19:19:0;0:20:13:0;1
3;ZD28;6;3;0:20:13:0;0:20:52:0;3
