*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;3;-1
2;1;3;-1
3;1;3;-1
4;1;3;-1
5;1;3;-1
6;1;3;-1
7;1;3;-1
8;1;3;-1
9;1;3;-1
10;1;3;-1
11;1;3;-1
12;1;3;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
1;VD1;3;4;0:7:5:0;0:7:32:0;4
1;1;4;5;0:7:32:0;0:9:5:0;1
1;12;5;4;0:9:35:0;0:10:56:0;1
1;44;4;7;0:12:4:0;0:12:38:0;1
1;55;7;4;0:14:20:0;0:14:57:0;1
1;46;4;7;0:15:24:0;0:16:1:0;1
1;57;7;4;0:17:0:0;0:17:37:0;1
1;48;4;7;0:18:4:0;0:18:41:0;1
1;59;7;4;0:19:40:0;0:20:12:0;1
1;ZD59;4;3;0:20:12:0;0:20:39:0;3
2;VD91;3;8;0:6:55:0;0:7:28:0;4
2;91;8;6;0:7:28:0;0:8:20:0;1
2;81;6;8;0:8:39:0;0:9:31:0;1
2;93;8;6;0:10:8:0;0:10:54:0;1
2;73;6;5;0:11:44:0;0:12:52:0;1
2;14;5;4;0:13:35:0;0:15:2:0;1
2;25;4;6;0:15:3:0;0:15:50:0;1
2;76;6;5;0:16:24:0;0:17:37:0;1
2;68;5;6;0:18:8:0;0:19:21:0;1
2;ZD68;6;3;0:19:21:0;0:20:5:0;3
3;VD41;3;4;0:6:57:0;0:7:24:0;4
3;41;4;7;0:7:24:0;0:8:3:0;1
3;52;7;4;0:9:0:0;0:9:34:0;1
3;22;4;6;0:9:43:0;0:10:27:0;1
3;84;6;8;0:13:59:0;0:14:48:0;1
3;96;8;6;0:15:28:0;0:16:17:0;1
3;86;6;8;0:16:39:0;0:17:28:0;1
3;98;8;6;0:18:8:0;0:18:57:0;1
3;88;6;8;0:19:19:0;0:20:1:0;1
3;ZD88;8;3;0:20:1:0;0:20:34:0;3
4;VD60;3;5;0:5:27:0;0:6:8:0;4
4;60;5;6;0:6:8:0;0:7:26:0;1
4;31;6;4;0:8:6:0;0:8:56:0;1
4;5;4;5;0:14:12:0;0:15:39:0;1
4;16;5;4;0:16:15:0;0:17:42:0;1
4;27;4;6;0:17:43:0;0:18:30:0;1
4;78;6;5;0:19:4:0;0:20:6:0;1
4;19;5;4;0:20:15:0;0:21:29:0;1
4;29;4;6;0:23:3:0;0:23:43:0;1
4;ZD29;6;3;0:23:43:0;1:0:27:0;3
5;VD90;3;8;0:5:35:0;0:6:8:0;4
5;90;8;6;0:6:8:0;0:7:0:0;1
5;70;6;5;0:7:4:0;0:8:22:0;1
5;62;5;6;0:8:48:0;0:10:6:0;1
5;83;6;8;0:11:59:0;0:12:45:0;1
5;95;8;6;0:14:8:0;0:14:57:0;1
5;85;6;8;0:15:19:0;0:16:8:0;1
5;97;8;6;0:16:48:0;0:17:37:0;1
5;87;6;8;0:17:59:0;0:18:48:0;1
5;99;8;6;0:19:28:0;0:20:10:0;1
5;79;6;5;0:23:4:0;1:0:6:0;1
5;ZD79;5;3;1:0:6:0;1:0:47:0;3
6;VD40;3;4;0:5:37:0;0:6:4:0;4
6;40;4;7;0:6:4:0;0:6:43:0;1
6;51;7;4;0:7:40:0;0:8:19:0;1
6;21;4;6;0:8:23:0;0:9:13:0;1
6;72;6;5;0:9:44:0;0:10:52:0;1
6;13;5;4;0:11:35:0;0:12:56:0;1
6;45;4;7;0:14:4:0;0:14:41:0;1
6;56;7;4;0:15:40:0;0:16:17:0;1
6;47;4;7;0:16:44:0;0:17:21:0;1
6;58;7;4;0:18:20:0;0:18:57:0;1
6;49;4;7;0:19:24:0;0:19:56:0;1
6;ZD49;7;3;0:19:56:0;0:20:7:0;3
7;VD0;3;4;0:5:45:0;0:6:12:0;4
7;0;4;5;0:6:12:0;0:7:45:0;1
7;11;5;4;0:8:15:0;0:9:48:0;1
7;43;4;7;0:10:4:0;0:10:38:0;1
7;54;7;4;0:13:0:0;0:13:37:0;1
7;24;4;6;0:13:43:0;0:14:30:0;1
7;75;6;5;0:15:4:0;0:16:17:0;1
7;67;5;6;0:16:48:0;0:18:1:0;1
7;38;6;4;0:18:46:0;0:19:33:0;1
7;ZD38;4;3;0:19:33:0;0:20:0:0;3
8;VD30;3;6;0:6:2:0;0:6:46:0;4
8;30;6;4;0:6:46:0;0:7:36:0;1
8;2;4;5;0:8:52:0;0:10:25:0;1
8;64;5;6;0:12:8:0;0:13:16:0;1
8;34;6;4;0:13:26:0;0:14:13:0;1
8;6;4;5;0:15:32:0;0:16:59:0;1
8;17;5;4;0:17:35:0;0:19:2:0;1
8;28;4;6;0:19:3:0;0:19:43:0;1
8;39;6;4;0:20:6:0;0:20:46:0;1
8;ZD39;4;3;0:20:46:0;0:21:13:0;3
9;VD50;3;7;0:6:9:0;0:6:20:0;4
9;50;7;4;0:6:20:0;0:6:59:0;1
9;20;4;6;0:7:3:0;0:7:53:0;1
9;71;6;5;0:8:24:0;0:9:42:0;1
9;63;5;6;0:10:8:0;0:11:16:0;1
9;33;6;4;0:11:26:0;0:12:10:0;1
9;4;4;5;0:12:12:0;0:13:33:0;1
9;15;5;4;0:14:55:0;0:16:22:0;1
9;26;4;6;0:16:23:0;0:17:10:0;1
9;77;6;5;0:17:44:0;0:18:57:0;1
9;69;5;6;0:19:28:0;0:20:30:0;1
9;89;6;8;0:23:19:0;1:0:1:0;1
9;ZD89;8;3;1:0:1:0;1:0:34:0;3
10;VD10;3;5;0:6:14:0;0:6:55:0;4
10;10;5;4;0:6:55:0;0:8:28:0;1
10;42;4;7;0:8:44:0;0:9:23:0;1
10;53;7;4;0:11:0:0;0:11:34:0;1
10;23;4;6;0:11:43:0;0:12:27:0;1
10;35;6;4;0:14:46:0;0:15:33:0;1
10;7;4;5;0:16:52:0;0:18:19:0;1
10;18;5;4;0:18:55:0;0:20:22:0;1
10;ZD18;4;3;0:20:22:0;0:20:49:0;3
11;VD80;3;6;0:6:35:0;0:7:19:0;4
11;80;6;8;0:7:19:0;0:8:11:0;1
11;92;8;6;0:8:48:0;0:9:40:0;1
11;82;6;8;0:9:59:0;0:10:45:0;1
11;94;8;6;0:12:8:0;0:12:54:0;1
11;74;6;5;0:13:44:0;0:14:57:0;1
11;66;5;6;0:15:28:0;0:16:41:0;1
11;37;6;4;0:17:26:0;0:18:13:0;1
11;9;4;5;0:19:32:0;0:20:46:0;1
11;ZD9;5;3;0:20:46:0;0:21:27:0;3
12;VD61;3;5;0:6:47:0;0:7:28:0;4
12;61;5;6;0:7:28:0;0:8:46:0;1
12;32;6;4;0:9:26:0;0:10:10:0;1
12;3;4;5;0:10:12:0;0:11:33:0;1
12;65;5;6;0:14:8:0;0:15:21:0;1
12;36;6;4;0:16:6:0;0:16:53:0;1
12;8;4;5;0:18:12:0;0:19:39:0;1
12;ZD8;5;3;0:19:39:0;0:20:20:0;3
