*
* Umlaeufe
*
$BLOCK:ID;VehTypeID;DepotID;DepotGroupID
1;1;1;-1
2;1;1;-1
3;1;1;-1
4;1;1;-1
5;1;1;-1
6;1;1;-1
7;1;1;-1
8;1;1;-1
9;1;1;-1
*
* FahrtZuUmlauf
*
$BLOCKELEMENT:BlockID;ServiceJourneyID;FromStopID;ToStopID;DepTime;ArrTime;ElementType
1;VD10;1;3;0:5:50:0;0:6:2:0;4
1;10;3;2;0:6:2:0;0:6:45:0;1
1;1;2;3;0:7:36:0;0:8:19:0;1
1;62;3;4;0:8:56:0;0:9:21:0;1
1;32;4;2;0:9:54:0;0:10:15:0;1
1;3;2;3;0:10:16:0;0:10:54:0;1
1;64;3;4;0:12:16:0;0:12:38:0;1
1;84;4;6;0:13:3:0;0:14:0:0;1
1;95;6;4;0:14:23:0;0:15:20:0;1
1;86;4;6;0:15:43:0;0:16:40:0;1
1;97;6;4;0:17:3:0;0:18:0:0;1
1;88;4;6;0:18:23:0;0:19:20:0;1
1;99;6;4;0:19:43:0;0:20:32:0;1
1;39;4;2;0:23:14:0;0:23:34:0;1
1;ZD39;2;1;0:23:34:0;0:23:51:0;3
2;VD0;1;2;0:5:59:0;0:6:16:0;4
2;0;2;3;0:6:16:0;0:6:59:0;1
2;61;3;4;0:7:36:0;0:8:1:0;1
2;31;4;2;0:8:34:0;0:8:58:0;1
2;22;2;4;0:9:6:0;0:9:27:0;1
2;73;4;3;0:10:16:0;0:10:38:0;1
2;14;3;2;0:12:2:0;0:12:40:0;1
2;5;2;3;0:14:16:0;0:14:57:0;1
2;66;3;4;0:15:36:0;0:16:0:0;1
2;36;4;2;0:16:34:0;0:16:57:0;1
2;27;2;4;0:17:6:0;0:17:29:0;1
2;78;4;3;0:18:16:0;0:18:40:0;1
2;19;3;2;0:19:22:0;0:19:57:0;1
2;ZD19;2;1;0:19:57:0;0:20:14:0;3
3;VD90;1;6;0:6:1:0;0:6:23:0;4
3;90;6;4;0:6:23:0;0:7:24:0;1
3;81;4;6;0:7:43:0;0:8:44:0;1
3;92;6;4;0:9:3:0;0:9:57:0;1
3;33;4;2;0:11:54:0;0:12:15:0;1
3;4;2;3;0:12:16:0;0:12:54:0;1
3;65;3;4;0:14:16:0;0:14:40:0;1
3;35;4;2;0:15:14:0;0:15:37:0;1
3;26;2;4;0:15:46:0;0:16:9:0;1
3;77;4;3;0:16:56:0;0:17:20:0;1
3;18;3;2;0:18:2:0;0:18:43:0;1
3;29;2;4;0:19:46:0;0:20:6:0;1
3;ZD29;4;1;0:20:6:0;0:20:20:0;3
4;VD70;1;4;0:6:2:0;0:6:16:0;4
4;70;4;3;0:6:16:0;0:6:41:0;1
4;11;3;2;0:7:22:0;0:8:5:0;1
4;2;2;3;0:8:56:0;0:9:39:0;1
4;63;3;4;0:10:16:0;0:10:38:0;1
4;83;4;6;0:11:3:0;0:11:57:0;1
4;94;6;4;0:13:3:0;0:14:0:0;1
4;85;4;6;0:14:23:0;0:15:20:0;1
4;96;6;4;0:15:43:0;0:16:40:0;1
4;87;4;6;0:17:3:0;0:18:0:0;1
4;98;6;4;0:18:23:0;0:19:20:0;1
4;89;4;6;0:19:43:0;0:20:32:0;1
4;ZD89;6;1;0:20:32:0;0:20:54:0;3
5;VD60;1;3;0:6:4:0;0:6:16:0;4
5;60;3;4;0:6:16:0;0:6:41:0;1
5;30;4;2;0:7:14:0;0:7:38:0;1
5;21;2;4;0:7:46:0;0:8:10:0;1
5;72;4;3;0:8:56:0;0:9:21:0;1
5;13;3;2;0:10:2:0;0:10:40:0;1
5;24;2;4;0:13:6:0;0:13:29:0;1
5;75;4;3;0:14:16:0;0:14:40:0;1
5;16;3;2;0:15:22:0;0:16:3:0;1
5;7;2;3;0:16:56:0;0:17:37:0;1
5;68;3;4;0:18:16:0;0:18:40:0;1
5;38;4;2;0:19:14:0;0:19:34:0;1
5;9;2;3;0:19:36:0;0:20:11:0;1
5;ZD9;3;1;0:20:11:0;0:20:23:0;3
6;VD20;1;2;0:6:9:0;0:6:26:0;4
6;20;2;4;0:6:26:0;0:6:50:0;1
6;71;4;3;0:7:36:0;0:8:1:0;1
6;12;3;2;0:8:42:0;0:9:25:0;1
6;23;2;4;0:11:6:0;0:11:27:0;1
6;74;4;3;0:12:16:0;0:12:38:0;1
6;15;3;2;0:14:2:0;0:14:43:0;1
6;6;2;3;0:15:36:0;0:16:17:0;1
6;67;3;4;0:16:56:0;0:17:20:0;1
6;37;4;2;0:17:54:0;0:18:17:0;1
6;28;2;4;0:18:26:0;0:18:49:0;1
6;79;4;3;0:19:36:0;0:19:56:0;1
6;ZD79;3;1;0:19:56:0;0:20:8:0;3
7;VD80;1;4;0:6:9:0;0:6:23:0;4
7;80;4;6;0:6:23:0;0:7:24:0;1
7;91;6;4;0:7:43:0;0:8:44:0;1
7;82;4;6;0:9:3:0;0:9:57:0;1
7;93;6;4;0:11:3:0;0:11:57:0;1
7;34;4;2;0:13:54:0;0:14:17:0;1
7;25;2;4;0:14:26:0;0:14:49:0;1
7;76;4;3;0:15:36:0;0:16:0:0;1
7;17;3;2;0:16:42:0;0:17:23:0;1
7;8;2;3;0:18:16:0;0:18:57:0;1
7;69;3;4;0:19:36:0;0:19:56:0;1
7;ZD69;4;1;0:19:56:0;0:20:10:0;3
8;VD50;1;5;0:6:12:0;0:6:19:0;4
8;50;5;2;0:6:19:0;0:6:42:0;1
8;41;2;5;0:7:55:0;0:8:18:0;1
8;52;5;2;0:8:59:0;0:9:22:0;1
8;43;2;5;0:11:15:0;0:11:35:0;1
8;54;5;2;0:12:19:0;0:12:39:0;1
8;45;2;5;0:14:35:0;0:14:57:0;1
8;56;5;2;0:15:39:0;0:16:1:0;1
8;47;2;5;0:17:15:0;0:17:37:0;1
8;58;5;2;0:18:19:0;0:18:41:0;1
8;49;2;5;0:19:55:0;0:20:14:0;1
8;ZD49;5;1;0:20:14:0;0:20:21:0;3
9;VD40;1;2;0:6:18:0;0:6:35:0;4
9;40;2;5;0:6:35:0;0:6:58:0;1
9;51;5;2;0:7:39:0;0:8:2:0;1
9;42;2;5;0:9:15:0;0:9:35:0;1
9;53;5;2;0:10:19:0;0:10:39:0;1
9;44;2;5;0:13:15:0;0:13:37:0;1
9;55;5;2;0:14:19:0;0:14:41:0;1
9;46;2;5;0:15:55:0;0:16:17:0;1
9;57;5;2;0:16:59:0;0:17:21:0;1
9;48;2;5;0:18:35:0;0:18:57:0;1
9;59;5;2;0:19:39:0;0:19:58:0;1
9;ZD59;2;1;0:19:58:0;0:20:15:0;3
