* Haltestellen
*
$STOPPOINT:ID;Code;Name
0;0;0
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
6;6;6
*
* Linien
*
$LINE:ID;Code;Name
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
*
* Fahrzeugtypen
*
$VEHICLETYPE:ID;Code;Name;VehCost;KmCost;HourCost;Capacity
1;1;1;1000;0;60;1000
*
* FahrzeugtypGruppen
*
$VEHICLETYPEGROUP:ID;Code;Name
1;1;1
*
* FahrzeugtypZuFahrzeugtypGruppe
*
$VEHTYPETOVEHTYPEGROUP:VehTypeID;VehTypeGroupID
1;1
*
* FahrzeugKapazitaetenZuHaltestelle
*
$VEHTYPECAPTOSTOPPOINT:VehTypeID;StoppointID;Min;Max
1;1;0;1000
*
* Linienfahrten
*
$SERVICEJOURNEY:ID;LineID;FromStopID;ToStopID;DepTime;ArrTime;MinAheadTime;MinLayoverTime;VehTypeGroupID;MaxShiftBackwardSeconds;MaxShiftForwardSeconds
0;1;2;3;000:06:29:00;000:09:15:00;0;0;1;0;0
1;1;2;3;000:07:09:00;000:09:55:00;0;0;1;0;0
2;1;2;3;000:07:49:00;000:10:35:00;0;0;1;0;0
3;1;2;3;000:08:29:00;000:11:15:00;0;0;1;0;0
4;1;2;3;000:09:09:00;000:11:28:00;0;0;1;0;0
5;1;2;3;000:10:09:00;000:12:28:00;0;0;1;0;0
6;1;2;3;000:11:09:00;000:13:28:00;0;0;1;0;0
7;1;2;3;000:12:09:00;000:14:28:00;0;0;1;0;0
8;1;2;3;000:13:09:00;000:15:34:00;0;0;1;0;0
9;1;2;3;000:13:49:00;000:16:14:00;0;0;1;0;0
10;1;2;3;000:14:29:00;000:16:54:00;0;0;1;0;0
11;1;2;3;000:15:09:00;000:17:34:00;0;0;1;0;0
12;1;2;3;000:15:49:00;000:18:14:00;0;0;1;0;0
13;1;2;3;000:16:29:00;000:18:54:00;0;0;1;0;0
14;1;2;3;000:17:09:00;000:19:34:00;0;0;1;0;0
15;1;2;3;000:17:49:00;000:20:14:00;0;0;1;0;0
16;1;2;3;000:18:29:00;000:20:54:00;0;0;1;0;0
17;1;2;3;000:19:09:00;000:21:17:00;0;0;1;0;0
18;1;2;3;000:21:09:00;000:23:17:00;0;0;1;0;0
19;1;2;3;000:23:09:00;001:01:17:00;0;0;1;0;0
20;1;3;2;000:06:23:00;000:09:09:00;0;0;1;0;0
21;1;3;2;000:07:03:00;000:09:49:00;0;0;1;0;0
22;1;3;2;000:07:43:00;000:10:29:00;0;0;1;0;0
23;1;3;2;000:08:23:00;000:11:09:00;0;0;1;0;0
24;1;3;2;000:09:03:00;000:11:22:00;0;0;1;0;0
25;1;3;2;000:10:03:00;000:12:22:00;0;0;1;0;0
26;1;3;2;000:11:03:00;000:13:22:00;0;0;1;0;0
27;1;3;2;000:12:03:00;000:14:22:00;0;0;1;0;0
28;1;3;2;000:13:03:00;000:15:28:00;0;0;1;0;0
29;1;3;2;000:13:43:00;000:16:08:00;0;0;1;0;0
30;1;3;2;000:14:23:00;000:16:48:00;0;0;1;0;0
31;1;3;2;000:15:03:00;000:17:28:00;0;0;1;0;0
32;1;3;2;000:15:43:00;000:18:08:00;0;0;1;0;0
33;1;3;2;000:16:23:00;000:18:48:00;0;0;1;0;0
34;1;3;2;000:17:03:00;000:19:28:00;0;0;1;0;0
35;1;3;2;000:17:43:00;000:20:08:00;0;0;1;0;0
36;1;3;2;000:18:23:00;000:20:48:00;0;0;1;0;0
37;1;3;2;000:19:03:00;000:21:11:00;0;0;1;0;0
38;1;3;2;000:21:03:00;000:23:11:00;0;0;1;0;0
39;1;3;2;000:23:03:00;001:01:11:00;0;0;1;0;0
40;2;2;4;000:06:26:00;000:08:11:00;0;0;1;0;0
41;2;2;4;000:07:06:00;000:08:51:00;0;0;1;0;0
42;2;2;4;000:07:46:00;000:09:31:00;0;0;1;0;0
43;2;2;4;000:08:26:00;000:10:11:00;0;0;1;0;0
44;2;2;4;000:09:06:00;000:10:34:00;0;0;1;0;0
45;2;2;4;000:10:06:00;000:11:34:00;0;0;1;0;0
46;2;2;4;000:11:06:00;000:12:34:00;0;0;1;0;0
47;2;2;4;000:12:06:00;000:13:34:00;0;0;1;0;0
48;2;2;4;000:13:06:00;000:14:38:00;0;0;1;0;0
49;2;2;4;000:13:46:00;000:15:18:00;0;0;1;0;0
50;2;2;4;000:14:26:00;000:15:58:00;0;0;1;0;0
51;2;2;4;000:15:06:00;000:16:38:00;0;0;1;0;0
52;2;2;4;000:15:46:00;000:17:18:00;0;0;1;0;0
53;2;2;4;000:16:26:00;000:17:58:00;0;0;1;0;0
54;2;2;4;000:17:06:00;000:18:38:00;0;0;1;0;0
55;2;2;4;000:17:46:00;000:19:18:00;0;0;1;0;0
56;2;2;4;000:18:26:00;000:19:58:00;0;0;1;0;0
57;2;2;4;000:19:06:00;000:20:27:00;0;0;1;0;0
58;2;2;4;000:21:06:00;000:22:27:00;0;0;1;0;0
59;2;2;4;000:23:06:00;001:00:27:00;0;0;1;0;0
60;2;4;2;000:06:02:00;000:07:47:00;0;0;1;0;0
61;2;4;2;000:06:42:00;000:08:27:00;0;0;1;0;0
62;2;4;2;000:07:22:00;000:09:07:00;0;0;1;0;0
63;2;4;2;000:08:02:00;000:09:47:00;0;0;1;0;0
64;2;4;2;000:08:42:00;000:10:27:00;0;0;1;0;0
65;2;4;2;000:09:22:00;000:10:50:00;0;0;1;0;0
66;2;4;2;000:10:22:00;000:11:50:00;0;0;1;0;0
67;2;4;2;000:11:22:00;000:12:50:00;0;0;1;0;0
68;2;4;2;000:12:22:00;000:13:50:00;0;0;1;0;0
69;2;4;2;000:13:22:00;000:14:54:00;0;0;1;0;0
70;2;4;2;000:14:02:00;000:15:34:00;0;0;1;0;0
71;2;4;2;000:14:42:00;000:16:14:00;0;0;1;0;0
72;2;4;2;000:15:22:00;000:16:54:00;0;0;1;0;0
73;2;4;2;000:16:02:00;000:17:34:00;0;0;1;0;0
74;2;4;2;000:16:42:00;000:18:14:00;0;0;1;0;0
75;2;4;2;000:17:22:00;000:18:54:00;0;0;1;0;0
76;2;4;2;000:18:02:00;000:19:34:00;0;0;1;0;0
77;2;4;2;000:18:42:00;000:20:14:00;0;0;1;0;0
78;2;4;2;000:19:22:00;000:20:43:00;0;0;1;0;0
79;2;4;2;000:21:22:00;000:22:43:00;0;0;1;0;0
80;3;2;5;000:06:00:00;000:06:37:00;0;0;1;0;0
81;3;2;5;000:06:40:00;000:07:17:00;0;0;1;0;0
82;3;2;5;000:07:20:00;000:07:57:00;0;0;1;0;0
83;3;2;5;000:08:00:00;000:08:37:00;0;0;1;0;0
84;3;2;5;000:08:40:00;000:09:17:00;0;0;1;0;0
