* Haltestellen
*
$STOPPOINT:ID;Code;Name
0;0;0
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
6;6;6
7;7;7
8;8;8
*
* Linien
*
$LINE:ID;Code;Name
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
*
* Fahrzeugtypen
*
$VEHICLETYPE:ID;Code;Name;VehCost;KmCost;HourCost;Capacity
1;1;1;1000;0;60;1000
*
* FahrzeugtypGruppen
*
$VEHICLETYPEGROUP:ID;Code;Name
1;1;1
*
* FahrzeugtypZuFahrzeugtypGruppe
*
$VEHTYPETOVEHTYPEGROUP:VehTypeID;VehTypeGroupID
1;1
*
* FahrzeugKapazitaetenZuHaltestelle
*
$VEHTYPECAPTOSTOPPOINT:VehTypeID;StoppointID;Min;Max
1;3;0;1000
*
* Linienfahrten
*
$SERVICEJOURNEY:ID;LineID;FromStopID;ToStopID;DepTime;ArrTime;MinAheadTime;MinLayoverTime;VehTypeGroupID;MaxShiftBackwardSeconds;MaxShiftForwardSeconds
0;1;4;5;000:06:01:00;000:06:23:00;0;0;1;0;0
1;1;4;5;000:06:41:00;000:07:03:00;0;0;1;0;0
2;1;4;5;000:07:21:00;000:07:43:00;0;0;1;0;0
3;1;4;5;000:08:01:00;000:08:23:00;0;0;1;0;0
4;1;4;5;000:08:41:00;000:09:03:00;0;0;1;0;0
5;1;4;5;000:09:21:00;000:09:41:00;0;0;1;0;0
6;1;4;5;000:10:21:00;000:10:41:00;0;0;1;0;0
7;1;4;5;000:11:21:00;000:11:41:00;0;0;1;0;0
8;1;4;5;000:12:21:00;000:12:41:00;0;0;1;0;0
9;1;4;5;000:13:21:00;000:13:42:00;0;0;1;0;0
10;1;4;5;000:14:01:00;000:14:22:00;0;0;1;0;0
11;1;4;5;000:14:41:00;000:15:02:00;0;0;1;0;0
12;1;4;5;000:15:21:00;000:15:42:00;0;0;1;0;0
13;1;4;5;000:16:01:00;000:16:22:00;0;0;1;0;0
14;1;4;5;000:16:41:00;000:17:02:00;0;0;1;0;0
15;1;4;5;000:17:21:00;000:17:42:00;0;0;1;0;0
16;1;4;5;000:18:01:00;000:18:22:00;0;0;1;0;0
17;1;4;5;000:18:41:00;000:19:02:00;0;0;1;0;0
18;1;4;5;000:19:21:00;000:19:39:00;0;0;1;0;0
19;1;4;5;000:21:21:00;000:21:39:00;0;0;1;0;0
20;1;5;4;000:06:17:00;000:06:39:00;0;0;1;0;0
21;1;5;4;000:06:57:00;000:07:19:00;0;0;1;0;0
22;1;5;4;000:07:37:00;000:07:59:00;0;0;1;0;0
23;1;5;4;000:08:17:00;000:08:39:00;0;0;1;0;0
24;1;5;4;000:08:57:00;000:09:19:00;0;0;1;0;0
25;1;5;4;000:09:37:00;000:09:57:00;0;0;1;0;0
26;1;5;4;000:10:37:00;000:10:57:00;0;0;1;0;0
27;1;5;4;000:11:37:00;000:11:57:00;0;0;1;0;0
28;1;5;4;000:12:37:00;000:12:57:00;0;0;1;0;0
29;1;5;4;000:13:37:00;000:13:58:00;0;0;1;0;0
30;1;5;4;000:14:17:00;000:14:38:00;0;0;1;0;0
31;1;5;4;000:14:57:00;000:15:18:00;0;0;1;0;0
32;1;5;4;000:15:37:00;000:15:58:00;0;0;1;0;0
33;1;5;4;000:16:17:00;000:16:38:00;0;0;1;0;0
34;1;5;4;000:16:57:00;000:17:18:00;0;0;1;0;0
35;1;5;4;000:17:37:00;000:17:58:00;0;0;1;0;0
36;1;5;4;000:18:17:00;000:18:38:00;0;0;1;0;0
37;1;5;4;000:18:57:00;000:19:18:00;0;0;1;0;0
38;1;5;4;000:19:37:00;000:19:55:00;0;0;1;0;0
39;1;5;4;000:21:37:00;000:21:55:00;0;0;1;0;0
40;2;4;6;000:06:35:00;000:07:43:00;0;0;1;0;0
41;2;4;6;000:07:15:00;000:08:23:00;0;0;1;0;0
42;2;4;6;000:07:55:00;000:09:03:00;0;0;1;0;0
43;2;4;6;000:08:35:00;000:09:43:00;0;0;1;0;0
44;2;4;6;000:09:15:00;000:10:14:00;0;0;1;0;0
45;2;4;6;000:10:15:00;000:11:14:00;0;0;1;0;0
46;2;4;6;000:11:15:00;000:12:14:00;0;0;1;0;0
47;2;4;6;000:12:15:00;000:13:14:00;0;0;1;0;0
48;2;4;6;000:13:15:00;000:14:18:00;0;0;1;0;0
49;2;4;6;000:13:55:00;000:14:58:00;0;0;1;0;0
50;2;4;6;000:14:35:00;000:15:38:00;0;0;1;0;0
51;2;4;6;000:15:15:00;000:16:18:00;0;0;1;0;0
52;2;4;6;000:15:55:00;000:16:58:00;0;0;1;0;0
53;2;4;6;000:16:35:00;000:17:38:00;0;0;1;0;0
54;2;4;6;000:17:15:00;000:18:18:00;0;0;1;0;0
55;2;4;6;000:17:55:00;000:18:58:00;0;0;1;0;0
56;2;4;6;000:18:35:00;000:19:38:00;0;0;1;0;0
57;2;4;6;000:19:15:00;000:20:09:00;0;0;1;0;0
58;2;4;6;000:21:15:00;000:22:09:00;0;0;1;0;0
59;2;4;6;000:23:15:00;001:00:09:00;0;0;1;0;0
60;2;6;4;000:06:21:00;000:07:29:00;0;0;1;0;0
61;2;6;4;000:07:01:00;000:08:09:00;0;0;1;0;0
62;2;6;4;000:07:41:00;000:08:49:00;0;0;1;0;0
63;2;6;4;000:08:21:00;000:09:29:00;0;0;1;0;0
64;2;6;4;000:09:01:00;000:10:00:00;0;0;1;0;0
65;2;6;4;000:10:01:00;000:11:00:00;0;0;1;0;0
66;2;6;4;000:11:01:00;000:12:00:00;0;0;1;0;0
67;2;6;4;000:12:01:00;000:13:00:00;0;0;1;0;0
68;2;6;4;000:13:01:00;000:14:04:00;0;0;1;0;0
69;2;6;4;000:13:41:00;000:14:44:00;0;0;1;0;0
70;2;6;4;000:14:21:00;000:15:24:00;0;0;1;0;0
71;2;6;4;000:15:01:00;000:16:04:00;0;0;1;0;0
72;2;6;4;000:15:41:00;000:16:44:00;0;0;1;0;0
73;2;6;4;000:16:21:00;000:17:24:00;0;0;1;0;0
74;2;6;4;000:17:01:00;000:18:04:00;0;0;1;0;0
75;2;6;4;000:17:41:00;000:18:44:00;0;0;1;0;0
76;2;6;4;000:18:21:00;000:19:24:00;0;0;1;0;0
77;2;6;4;000:19:01:00;000:19:55:00;0;0;1;0;0
78;2;6;4;000:21:01:00;000:21:55:00;0;0;1;0;0
79;2;6;4;000:23:01:00;000:23:55:00;0;0;1;0;0
80;3;4;7;000:06:35:00;000:07:09:00;0;0;1;0;0
81;3;4;7;000:07:15:00;000:07:49:00;0;0;1;0;0
82;3;4;7;000:07:55:00;000:08:29:00;0;0;1;0;0
83;3;4;7;000:08:35:00;000:09:09:00;0;0;1;0;0
84;3;4;7;000:09:15:00;000:09:45:00;0;0;1;0;0
85;3;4;7;000:10:15:00;000:10:45:00;0;0;1;0;0
86;3;4;7;000:11:15:00;000:11:45:00;0;0;1;0;0
87;3;4;7;000:12:15:00;000:12:45:00;0;0;1;0;0
88;3;4;7;000:13:15:00;000:13:47:00;0;0;1;0;0
89;3;4;7;000:13:55:00;000:14:27:00;0;0;1;0;0
90;3;4;7;000:14:35:00;000:15:07:00;0;0;1;0;0
91;3;4;7;000:15:15:00;000:15:47:00;0;0;1;0;0
92;3;4;7;000:15:55:00;000:16:27:00;0;0;1;0;0
93;3;4;7;000:16:35:00;000:17:07:00;0;0;1;0;0
94;3;4;7;000:17:15:00;000:17:47:00;0;0;1;0;0
95;3;4;7;000:17:55:00;000:18:27:00;0;0;1;0;0
96;3;4;7;000:18:35:00;000:19:07:00;0;0;1;0;0
97;3;4;7;000:19:15:00;000:19:42:00;0;0;1;0;0
98;3;4;7;000:21:15:00;000:21:42:00;0;0;1;0;0
99;3;4;7;000:23:15:00;000:23:42:00;0;0;1;0;0
100;3;7;4;000:06:00:00;000:06:34:00;0;0;1;0;0
101;3;7;4;000:06:40:00;000:07:14:00;0;0;1;0;0
102;3;7;4;000:07:20:00;000:07:54:00;0;0;1;0;0
103;3;7;4;000:08:00:00;000:08:34:00;0;0;1;0;0
