* Haltestellen
*
$STOPPOINT:ID;Code;Name
0;0;0
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
6;6;6
7;7;7
8;8;8
*
* Linien
*
$LINE:ID;Code;Name
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
*
* Fahrzeugtypen
*
$VEHICLETYPE:ID;Code;Name;VehCost;KmCost;HourCost;Capacity
1;1;1;1000;0;60;1000
*
* FahrzeugtypGruppen
*
$VEHICLETYPEGROUP:ID;Code;Name
1;1;1
*
* FahrzeugtypZuFahrzeugtypGruppe
*
$VEHTYPETOVEHTYPEGROUP:VehTypeID;VehTypeGroupID
1;1
*
* FahrzeugKapazitaetenZuHaltestelle
*
$VEHTYPECAPTOSTOPPOINT:VehTypeID;StoppointID;Min;Max
1;3;0;1000
*
* Linienfahrten
*
$SERVICEJOURNEY:ID;LineID;FromStopID;ToStopID;DepTime;ArrTime;MinAheadTime;MinLayoverTime;VehTypeGroupID;MaxShiftBackwardSeconds;MaxShiftForwardSeconds
0;1;4;5;000:06:29:00;000:08:28:00;0;0;1;0;0
1;1;4;5;000:07:09:00;000:09:08:00;0;0;1;0;0
2;1;4;5;000:07:49:00;000:09:48:00;0;0;1;0;0
3;1;4;5;000:08:29:00;000:10:28:00;0;0;1;0;0
4;1;4;5;000:09:09:00;000:10:53:00;0;0;1;0;0
5;1;4;5;000:10:09:00;000:11:53:00;0;0;1;0;0
6;1;4;5;000:11:09:00;000:12:53:00;0;0;1;0;0
7;1;4;5;000:12:09:00;000:13:53:00;0;0;1;0;0
8;1;4;5;000:13:09:00;000:15:00:00;0;0;1;0;0
9;1;4;5;000:13:49:00;000:15:40:00;0;0;1;0;0
10;1;4;5;000:14:29:00;000:16:20:00;0;0;1;0;0
11;1;4;5;000:15:09:00;000:17:00:00;0;0;1;0;0
12;1;4;5;000:15:49:00;000:17:40:00;0;0;1;0;0
13;1;4;5;000:16:29:00;000:18:20:00;0;0;1;0;0
14;1;4;5;000:17:09:00;000:19:00:00;0;0;1;0;0
15;1;4;5;000:17:49:00;000:19:40:00;0;0;1;0;0
16;1;4;5;000:18:29:00;000:20:20:00;0;0;1;0;0
17;1;4;5;000:19:09:00;000:20:44:00;0;0;1;0;0
18;1;4;5;000:21:09:00;000:22:44:00;0;0;1;0;0
19;1;4;5;000:23:09:00;001:00:44:00;0;0;1;0;0
20;1;5;4;000:06:23:00;000:08:22:00;0;0;1;0;0
21;1;5;4;000:07:03:00;000:09:02:00;0;0;1;0;0
22;1;5;4;000:07:43:00;000:09:42:00;0;0;1;0;0
23;1;5;4;000:08:23:00;000:10:22:00;0;0;1;0;0
24;1;5;4;000:09:03:00;000:10:47:00;0;0;1;0;0
25;1;5;4;000:10:03:00;000:11:47:00;0;0;1;0;0
26;1;5;4;000:11:03:00;000:12:47:00;0;0;1;0;0
27;1;5;4;000:12:03:00;000:13:47:00;0;0;1;0;0
28;1;5;4;000:13:03:00;000:14:54:00;0;0;1;0;0
29;1;5;4;000:13:43:00;000:15:34:00;0;0;1;0;0
30;1;5;4;000:14:23:00;000:16:14:00;0;0;1;0;0
31;1;5;4;000:15:03:00;000:16:54:00;0;0;1;0;0
32;1;5;4;000:15:43:00;000:17:34:00;0;0;1;0;0
33;1;5;4;000:16:23:00;000:18:14:00;0;0;1;0;0
34;1;5;4;000:17:03:00;000:18:54:00;0;0;1;0;0
35;1;5;4;000:17:43:00;000:19:34:00;0;0;1;0;0
36;1;5;4;000:18:23:00;000:20:14:00;0;0;1;0;0
37;1;5;4;000:19:03:00;000:20:38:00;0;0;1;0;0
38;1;5;4;000:21:03:00;000:22:38:00;0;0;1;0;0
39;1;5;4;000:23:03:00;001:00:38:00;0;0;1;0;0
40;2;4;6;000:06:26:00;000:07:41:00;0;0;1;0;0
41;2;4;6;000:07:06:00;000:08:21:00;0;0;1;0;0
42;2;4;6;000:07:46:00;000:09:01:00;0;0;1;0;0
43;2;4;6;000:08:26:00;000:09:41:00;0;0;1;0;0
44;2;4;6;000:09:06:00;000:10:12:00;0;0;1;0;0
45;2;4;6;000:10:06:00;000:11:12:00;0;0;1;0;0
46;2;4;6;000:11:06:00;000:12:12:00;0;0;1;0;0
47;2;4;6;000:12:06:00;000:13:12:00;0;0;1;0;0
48;2;4;6;000:13:06:00;000:14:16:00;0;0;1;0;0
49;2;4;6;000:13:46:00;000:14:56:00;0;0;1;0;0
50;2;4;6;000:14:26:00;000:15:36:00;0;0;1;0;0
51;2;4;6;000:15:06:00;000:16:16:00;0;0;1;0;0
52;2;4;6;000:15:46:00;000:16:56:00;0;0;1;0;0
53;2;4;6;000:16:26:00;000:17:36:00;0;0;1;0;0
54;2;4;6;000:17:06:00;000:18:16:00;0;0;1;0;0
55;2;4;6;000:17:46:00;000:18:56:00;0;0;1;0;0
56;2;4;6;000:18:26:00;000:19:36:00;0;0;1;0;0
57;2;4;6;000:19:06:00;000:20:06:00;0;0;1;0;0
58;2;4;6;000:21:06:00;000:22:06:00;0;0;1;0;0
59;2;4;6;000:23:06:00;001:00:06:00;0;0;1;0;0
60;2;6;4;000:06:02:00;000:07:17:00;0;0;1;0;0
61;2;6;4;000:06:42:00;000:07:57:00;0;0;1;0;0
62;2;6;4;000:07:22:00;000:08:37:00;0;0;1;0;0
63;2;6;4;000:08:02:00;000:09:17:00;0;0;1;0;0
64;2;6;4;000:08:42:00;000:09:57:00;0;0;1;0;0
65;2;6;4;000:09:22:00;000:10:28:00;0;0;1;0;0
66;2;6;4;000:10:22:00;000:11:28:00;0;0;1;0;0
67;2;6;4;000:11:22:00;000:12:28:00;0;0;1;0;0
68;2;6;4;000:12:22:00;000:13:28:00;0;0;1;0;0
69;2;6;4;000:13:22:00;000:14:32:00;0;0;1;0;0
70;2;6;4;000:14:02:00;000:15:12:00;0;0;1;0;0
71;2;6;4;000:14:42:00;000:15:52:00;0;0;1;0;0
72;2;6;4;000:15:22:00;000:16:32:00;0;0;1;0;0
73;2;6;4;000:16:02:00;000:17:12:00;0;0;1;0;0
74;2;6;4;000:16:42:00;000:17:52:00;0;0;1;0;0
75;2;6;4;000:17:22:00;000:18:32:00;0;0;1;0;0
76;2;6;4;000:18:02:00;000:19:12:00;0;0;1;0;0
77;2;6;4;000:18:42:00;000:19:52:00;0;0;1;0;0
78;2;6;4;000:19:22:00;000:20:22:00;0;0;1;0;0
79;2;6;4;000:21:22:00;000:22:22:00;0;0;1;0;0
80;3;4;7;000:06:00:00;000:06:26:00;0;0;1;0;0
81;3;4;7;000:06:40:00;000:07:06:00;0;0;1;0;0
82;3;4;7;000:07:20:00;000:07:46:00;0;0;1;0;0
83;3;4;7;000:08:00:00;000:08:26:00;0;0;1;0;0
84;3;4;7;000:08:40:00;000:09:06:00;0;0;1;0;0
85;3;4;7;000:09:20:00;000:09:43:00;0;0;1;0;0
86;3;4;7;000:10:20:00;000:10:43:00;0;0;1;0;0
87;3;4;7;000:11:20:00;000:11:43:00;0;0;1;0;0
88;3;4;7;000:12:20:00;000:12:43:00;0;0;1;0;0
89;3;4;7;000:13:20:00;000:13:45:00;0;0;1;0;0
90;3;4;7;000:14:00:00;000:14:25:00;0;0;1;0;0
91;3;4;7;000:14:40:00;000:15:05:00;0;0;1;0;0
92;3;4;7;000:15:20:00;000:15:45:00;0;0;1;0;0
93;3;4;7;000:16:00:00;000:16:25:00;0;0;1;0;0
94;3;4;7;000:16:40:00;000:17:05:00;0;0;1;0;0
95;3;4;7;000:17:20:00;000:17:45:00;0;0;1;0;0
96;3;4;7;000:18:00:00;000:18:25:00;0;0;1;0;0
97;3;4;7;000:18:40:00;000:19:05:00;0;0;1;0;0
98;3;4;7;000:19:20:00;000:19:41:00;0;0;1;0;0
99;3;4;7;000:21:20:00;000:21:41:00;0;0;1;0;0
100;3;7;4;000:06:15:00;000:06:41:00;0;0;1;0;0
101;3;7;4;000:06:55:00;000:07:21:00;0;0;1;0;0
102;3;7;4;000:07:35:00;000:08:01:00;0;0;1;0;0
103;3;7;4;000:08:15:00;000:08:41:00;0;0;1;0;0
104;3;7;4;000:08:55:00;000:09:21:00;0;0;1;0;0
105;3;7;4;000:09:35:00;000:09:58:00;0;0;1;0;0
106;3;7;4;000:10:35:00;000:10:58:00;0;0;1;0;0
107;3;7;4;000:11:35:00;000:11:58:00;0;0;1;0;0
108;3;7;4;000:12:35:00;000:12:58:00;0;0;1;0;0
109;3;7;4;000:13:35:00;000:14:00:00;0;0;1;0;0
110;3;7;4;000:14:15:00;000:14:40:00;0;0;1;0;0
111;3;7;4;000:14:55:00;000:15:20:00;0;0;1;0;0
112;3;7;4;000:15:35:00;000:16:00:00;0;0;1;0;0
113;3;7;4;000:16:15:00;000:16:40:00;0;0;1;0;0
114;3;7;4;000:16:55:00;000:17:20:00;0;0;1;0;0
115;3;7;4;000:17:35:00;000:18:00:00;0;0;1;0;0
