* Haltestellen
*
$STOPPOINT:ID;Code;Name
0;0;0
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
6;6;6
*
* Linien
*
$LINE:ID;Code;Name
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
*
* Fahrzeugtypen
*
$VEHICLETYPE:ID;Code;Name;VehCost;KmCost;HourCost;Capacity
1;1;1;1000;0;60;1000
*
* FahrzeugtypGruppen
*
$VEHICLETYPEGROUP:ID;Code;Name
1;1;1
*
* FahrzeugtypZuFahrzeugtypGruppe
*
$VEHTYPETOVEHTYPEGROUP:VehTypeID;VehTypeGroupID
1;1
*
* FahrzeugKapazitaetenZuHaltestelle
*
$VEHTYPECAPTOSTOPPOINT:VehTypeID;StoppointID;Min;Max
1;1;0;1000
*
* Linienfahrten
*
$SERVICEJOURNEY:ID;LineID;FromStopID;ToStopID;DepTime;ArrTime;MinAheadTime;MinLayoverTime;VehTypeGroupID;MaxShiftBackwardSeconds;MaxShiftForwardSeconds
0;1;2;3;000:06:09:00;000:07:47:00;0;0;1;0;0
1;1;2;3;000:06:29:00;000:08:07:00;0;0;1;0;0
2;1;2;3;000:06:49:00;000:08:27:00;0;0;1;0;0
3;1;2;3;000:07:09:00;000:08:47:00;0;0;1;0;0
4;1;2;3;000:07:29:00;000:09:07:00;0;0;1;0;0
5;1;2;3;000:07:49:00;000:09:27:00;0;0;1;0;0
6;1;2;3;000:08:09:00;000:09:47:00;0;0;1;0;0
7;1;2;3;000:08:29:00;000:10:07:00;0;0;1;0;0
8;1;2;3;000:08:49:00;000:10:27:00;0;0;1;0;0
9;1;2;3;000:09:09:00;000:10:31:00;0;0;1;0;0
10;1;2;3;000:09:39:00;000:11:01:00;0;0;1;0;0
11;1;2;3;000:10:09:00;000:11:31:00;0;0;1;0;0
12;1;2;3;000:10:39:00;000:12:01:00;0;0;1;0;0
13;1;2;3;000:11:09:00;000:12:31:00;0;0;1;0;0
14;1;2;3;000:11:39:00;000:13:01:00;0;0;1;0;0
15;1;2;3;000:12:09:00;000:13:31:00;0;0;1;0;0
16;1;2;3;000:12:39:00;000:14:01:00;0;0;1;0;0
17;1;2;3;000:13:09:00;000:14:34:00;0;0;1;0;0
18;1;2;3;000:13:29:00;000:14:54:00;0;0;1;0;0
19;1;2;3;000:13:49:00;000:15:14:00;0;0;1;0;0
20;1;2;3;000:14:09:00;000:15:34:00;0;0;1;0;0
21;1;2;3;000:14:29:00;000:15:54:00;0;0;1;0;0
22;1;2;3;000:14:49:00;000:16:14:00;0;0;1;0;0
23;1;2;3;000:15:09:00;000:16:34:00;0;0;1;0;0
24;1;2;3;000:15:29:00;000:16:54:00;0;0;1;0;0
25;1;2;3;000:15:49:00;000:17:14:00;0;0;1;0;0
26;1;2;3;000:16:09:00;000:17:34:00;0;0;1;0;0
