* Haltestellen
*
$STOPPOINT:ID;Code;Name
0;0;0
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
6;6;6
*
* Linien
*
$LINE:ID;Code;Name
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
*
* Fahrzeugtypen
*
$VEHICLETYPE:ID;Code;Name;VehCost;KmCost;HourCost;Capacity
1;1;1;1000;120;0;1000
*
* FahrzeugtypGruppen
*
$VEHICLETYPEGROUP:ID;Code;Name
1;1;1
*
* FahrzeugtypZuFahrzeugtypGruppe
*
$VEHTYPETOVEHTYPEGROUP:VehTypeID;VehTypeGroupID
1;1
*
* FahrzeugKapazitaetenZuHaltestelle
*
$VEHTYPECAPTOSTOPPOINT:VehTypeID;StoppointID;Min;Max
1;1;0;1000
*
* Linienfahrten
*
$SERVICEJOURNEY:ID;LineID;FromStopID;ToStopID;DepTime;ArrTime;MinAheadTime;MinLayoverTime;VehTypeGroupID;MaxShiftBackwardSeconds;MaxShiftForwardSeconds
0;1;2;3;000:06:45:00;000:07:28:00;0;0;1;0;0
1;1;2;3;000:08:05:00;000:08:48:00;0;0;1;0;0
2;1;2;3;000:09:25:00;000:10:03:00;0;0;1;0;0
3;1;2;3;000:11:25:00;000:12:03:00;0;0;1;0;0
4;1;2;3;000:13:25:00;000:14:05:00;0;0;1;0;0
5;1;2;3;000:14:45:00;000:15:25:00;0;0;1;0;0
6;1;2;3;000:16:05:00;000:16:45:00;0;0;1;0;0
7;1;2;3;000:17:25:00;000:18:05:00;0;0;1;0;0
8;1;2;3;000:18:45:00;000:19:25:00;0;0;1;0;0
9;1;2;3;000:20:05:00;000:20:40:00;0;0;1;0;0
10;1;3;2;000:06:05:00;000:06:48:00;0;0;1;0;0
11;1;3;2;000:07:25:00;000:08:08:00;0;0;1;0;0
12;1;3;2;000:08:45:00;000:09:28:00;0;0;1;0;0
13;1;3;2;000:10:05:00;000:10:43:00;0;0;1;0;0
14;1;3;2;000:12:05:00;000:12:43:00;0;0;1;0;0
15;1;3;2;000:14:05:00;000:14:45:00;0;0;1;0;0
16;1;3;2;000:15:25:00;000:16:05:00;0;0;1;0;0
17;1;3;2;000:16:45:00;000:17:25:00;0;0;1;0;0
18;1;3;2;000:18:05:00;000:18:45:00;0;0;1;0;0
