* Haltestellen
*
$STOPPOINT:ID;Code;Name
0;0;0
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
6;6;6
*
* Linien
*
$LINE:ID;Code;Name
1;1;1
2;2;2
3;3;3
4;4;4
5;5;5
*
* Fahrzeugtypen
*
$VEHICLETYPE:ID;Code;Name;VehCost;KmCost;HourCost;Capacity
1;1;1;1000;120;0;1000
*
* FahrzeugtypGruppen
*
$VEHICLETYPEGROUP:ID;Code;Name
1;1;1
*
* FahrzeugtypZuFahrzeugtypGruppe
*
$VEHTYPETOVEHTYPEGROUP:VehTypeID;VehTypeGroupID
1;1
*
* FahrzeugKapazitaetenZuHaltestelle
*
$VEHTYPECAPTOSTOPPOINT:VehTypeID;StoppointID;Min;Max
1;1;0;1000
*
* Linienfahrten
*
$SERVICEJOURNEY:ID;LineID;FromStopID;ToStopID;DepTime;ArrTime;MinAheadTime;MinLayoverTime;VehTypeGroupID;MaxShiftBackwardSeconds;MaxShiftForwardSeconds
0;1;2;3;000:06:01:00;000:06:48:00;0;0;1;0;0
1;1;2;3;000:07:21:00;000:08:08:00;0;0;1;0;0
2;1;2;3;000:08:41:00;000:09:28:00;0;0;1;0;0
3;1;2;3;000:10:01:00;000:10:42:00;0;0;1;0;0
4;1;2;3;000:12:01:00;000:12:42:00;0;0;1;0;0
5;1;2;3;000:14:01:00;000:14:45:00;0;0;1;0;0
6;1;2;3;000:15:21:00;000:16:05:00;0;0;1;0;0
7;1;2;3;000:16:41:00;000:17:25:00;0;0;1;0;0
8;1;2;3;000:18:01:00;000:18:45:00;0;0;1;0;0
9;1;2;3;000:19:21:00;000:19:59:00;0;0;1;0;0
10;1;3;2;000:06:51:00;000:07:38:00;0;0;1;0;0
11;1;3;2;000:08:11:00;000:08:58:00;0;0;1;0;0
12;1;3;2;000:09:31:00;000:10:12:00;0;0;1;0;0
13;1;3;2;000:11:31:00;000:12:12:00;0;0;1;0;0
14;1;3;2;000:13:31:00;000:14:15:00;0;0;1;0;0
15;1;3;2;000:14:51:00;000:15:35:00;0;0;1;0;0
16;1;3;2;000:16:11:00;000:16:55:00;0;0;1;0;0
17;1;3;2;000:17:31:00;000:18:15:00;0;0;1;0;0
18;1;3;2;000:18:51:00;000:19:35:00;0;0;1;0;0
19;1;3;2;000:20:11:00;000:20:49:00;0;0;1;0;0
20;2;2;4;000:07:15:00;000:08:09:00;0;0;1;0;0
21;2;2;4;000:08:35:00;000:09:29:00;0;0;1;0;0
22;2;2;4;000:09:55:00;000:10:42:00;0;0;1;0;0
23;2;2;4;000:11:55:00;000:12:42:00;0;0;1;0;0
24;2;2;4;000:13:55:00;000:14:45:00;0;0;1;0;0
25;2;2;4;000:15:15:00;000:16:05:00;0;0;1;0;0
26;2;2;4;000:16:35:00;000:17:25:00;0;0;1;0;0
27;2;2;4;000:17:55:00;000:18:45:00;0;0;1;0;0
28;2;2;4;000:19:15:00;000:19:58:00;0;0;1;0;0
29;2;2;4;000:23:15:00;000:23:58:00;0;0;1;0;0
30;2;4;2;000:07:13:00;000:08:07:00;0;0;1;0;0
31;2;4;2;000:08:33:00;000:09:27:00;0;0;1;0;0
32;2;4;2;000:09:53:00;000:10:40:00;0;0;1;0;0
33;2;4;2;000:11:53:00;000:12:40:00;0;0;1;0;0
34;2;4;2;000:13:53:00;000:14:43:00;0;0;1;0;0
35;2;4;2;000:15:13:00;000:16:03:00;0;0;1;0;0
36;2;4;2;000:16:33:00;000:17:23:00;0;0;1;0;0
37;2;4;2;000:17:53:00;000:18:43:00;0;0;1;0;0
38;2;4;2;000:19:13:00;000:19:56:00;0;0;1;0;0
39;2;4;2;000:23:13:00;000:23:56:00;0;0;1;0;0
40;3;2;5;000:06:54:00;000:08:34:00;0;0;1;0;0
41;3;2;5;000:08:14:00;000:09:54:00;0;0;1;0;0
42;3;2;5;000:09:34:00;000:11:02:00;0;0;1;0;0
43;3;2;5;000:11:34:00;000:13:02:00;0;0;1;0;0
44;3;2;5;000:13:34:00;000:15:08:00;0;0;1;0;0
45;3;2;5;000:14:54:00;000:16:28:00;0;0;1;0;0
46;3;2;5;000:16:14:00;000:17:48:00;0;0;1;0;0
47;3;2;5;000:17:34:00;000:19:08:00;0;0;1;0;0
48;3;2;5;000:18:54:00;000:20:28:00;0;0;1;0;0
49;3;2;5;000:20:14:00;000:21:34:00;0;0;1;0;0
50;3;5;2;000:06:30:00;000:08:10:00;0;0;1;0;0
51;3;5;2;000:07:50:00;000:09:30:00;0;0;1;0;0
52;3;5;2;000:09:10:00;000:10:38:00;0;0;1;0;0
53;3;5;2;000:11:10:00;000:12:38:00;0;0;1;0;0
54;3;5;2;000:13:10:00;000:14:44:00;0;0;1;0;0
55;3;5;2;000:14:30:00;000:16:04:00;0;0;1;0;0
56;3;5;2;000:15:50:00;000:17:24:00;0;0;1;0;0
57;3;5;2;000:17:10:00;000:18:44:00;0;0;1;0;0
58;3;5;2;000:18:30:00;000:20:04:00;0;0;1;0;0
59;3;5;2;000:19:50:00;000:21:10:00;0;0;1;0;0
60;4;3;4;000:06:59:00;000:08:19:00;0;0;1;0;0
61;4;3;4;000:08:19:00;000:09:39:00;0;0;1;0;0
62;4;3;4;000:09:39:00;000:10:49:00;0;0;1;0;0
63;4;3;4;000:11:39:00;000:12:49:00;0;0;1;0;0
64;4;3;4;000:13:39:00;000:14:54:00;0;0;1;0;0
65;4;3;4;000:14:59:00;000:16:14:00;0;0;1;0;0
66;4;3;4;000:16:19:00;000:17:34:00;0;0;1;0;0
67;4;3;4;000:17:39:00;000:18:54:00;0;0;1;0;0
68;4;3;4;000:18:59:00;000:20:14:00;0;0;1;0;0
69;4;3;4;000:20:19:00;000:21:23:00;0;0;1;0;0
70;4;4;3;000:07:15:00;000:08:35:00;0;0;1;0;0
71;4;4;3;000:08:35:00;000:09:55:00;0;0;1;0;0
72;4;4;3;000:09:55:00;000:11:05:00;0;0;1;0;0
73;4;4;3;000:11:55:00;000:13:05:00;0;0;1;0;0
74;4;4;3;000:13:55:00;000:15:10:00;0;0;1;0;0
75;4;4;3;000:15:15:00;000:16:30:00;0;0;1;0;0
76;4;4;3;000:16:35:00;000:17:50:00;0;0;1;0;0
77;4;4;3;000:17:55:00;000:19:10:00;0;0;1;0;0
78;4;4;3;000:19:15:00;000:20:19:00;0;0;1;0;0
79;4;4;3;000:23:15:00;001:00:19:00;0;0;1;0;0
80;5;4;6;000:06:41:00;000:07:16:00;0;0;1;0;0
81;5;4;6;000:08:01:00;000:08:36:00;0;0;1;0;0
82;5;4;6;000:09:21:00;000:09:52:00;0;0;1;0;0
83;5;4;6;000:11:21:00;000:11:52:00;0;0;1;0;0
84;5;4;6;000:13:21:00;000:13:54:00;0;0;1;0;0
85;5;4;6;000:14:41:00;000:15:14:00;0;0;1;0;0
86;5;4;6;000:16:01:00;000:16:34:00;0;0;1;0;0
87;5;4;6;000:17:21:00;000:17:54:00;0;0;1;0;0
88;5;4;6;000:18:41:00;000:19:14:00;0;0;1;0;0
89;5;4;6;000:20:01:00;000:20:29:00;0;0;1;0;0
90;5;6;4;000:06:12:00;000:06:47:00;0;0;1;0;0
91;5;6;4;000:07:32:00;000:08:07:00;0;0;1;0;0
92;5;6;4;000:08:52:00;000:09:27:00;0;0;1;0;0
93;5;6;4;000:10:12:00;000:10:43:00;0;0;1;0;0
94;5;6;4;000:12:12:00;000:12:43:00;0;0;1;0;0
95;5;6;4;000:14:12:00;000:14:45:00;0;0;1;0;0
96;5;6;4;000:15:32:00;000:16:05:00;0;0;1;0;0
97;5;6;4;000:16:52:00;000:17:25:00;0;0;1;0;0
98;5;6;4;000:18:12:00;000:18:45:00;0;0;1;0;0
99;5;6;4;000:19:32:00;000:20:00:00;0;0;1;0;0
*
* Verbindungen
*
$DEADRUNTIME:FromStopID;ToStopID;FromTime;ToTime;Distance;RunTime
0;0;000:00:00:00;001:12:00:59;0;0
0;1;000:00:00:00;001:12:00:59;33333;2400
0;2;000:00:00:00;001:12:00:59;40000;2880
0;3;000:00:00:00;001:12:00:59;27500;1980
0;4;000:00:00:00;001:12:00:59;38333;2760
0;5;000:00:00:00;001:12:00:59;9166;660
0;6;000:00:00:00;001:12:00:59;25000;1800
1;0;000:00:00:00;001:12:00:59;33333;2400
1;1;000:00:00:00;001:12:00:59;0;0
1;2;000:00:00:00;001:12:00:59;18333;1320
1;3;000:00:00:00;001:12:00:59;29166;2100
1;4;000:00:00:00;001:12:00:59;8333;600
1;5;000:00:00:00;001:12:00:59;42500;3060
1;6;000:00:00:00;001:12:00:59;10000;720
2;0;000:00:00:00;001:12:00:59;40000;2880
2;1;000:00:00:00;001:12:00:59;18333;1320
2;2;000:00:00:00;001:12:00:59;0;0
2;3;000:00:00:00;001:12:00:59;21666;1560
2;4;000:00:00:00;001:12:00:59;25000;1800
2;5;000:00:00:00;001:12:00:59;46666;3360
2;6;000:00:00:00;001:12:00:59;20000;1440
3;0;000:00:00:00;001:12:00:59;27500;1980
3;1;000:00:00:00;001:12:00:59;29166;2100
3;2;000:00:00:00;001:12:00:59;21666;1560
3;3;000:00:00:00;001:12:00:59;0;0
3;4;000:00:00:00;001:12:00:59;37500;2700
3;5;000:00:00:00;001:12:00:59;30833;2220
3;6;000:00:00:00;001:12:00:59;22500;1620
4;0;000:00:00:00;001:12:00:59;38333;2760
4;1;000:00:00:00;001:12:00:59;8333;600
4;2;000:00:00:00;001:12:00:59;25000;1800
4;3;000:00:00:00;001:12:00:59;37500;2700
4;4;000:00:00:00;001:12:00:59;0;0
4;5;000:00:00:00;001:12:00:59;47500;3420
4;6;000:00:00:00;001:12:00:59;16666;1200
5;0;000:00:00:00;001:12:00:59;9166;660
5;1;000:00:00:00;001:12:00:59;42500;3060
5;2;000:00:00:00;001:12:00:59;46666;3360
5;3;000:00:00:00;001:12:00:59;30833;2220
5;4;000:00:00:00;001:12:00:59;47500;3420
5;5;000:00:00:00;001:12:00:59;0;0
5;6;000:00:00:00;001:12:00:59;33333;2400
6;0;000:00:00:00;001:12:00:59;25000;1800
6;1;000:00:00:00;001:12:00:59;10000;720
6;2;000:00:00:00;001:12:00:59;20000;1440
6;3;000:00:00:00;001:12:00:59;22500;1620
6;4;000:00:00:00;001:12:00:59;16666;1200
6;5;000:00:00:00;001:12:00:59;33333;2400
6;6;000:00:00:00;001:12:00:59;0;0
*
* Abloesepunkte
*
$RELIEFPOINT:ID;ServiceJourneyID;StoppointID;StopTime
0;0;2;000:06:01:00
1;0;3;000:06:48:00
2;1;2;000:07:21:00
3;1;3;000:08:08:00
4;2;2;000:08:41:00
5;2;3;000:09:28:00
6;3;2;000:10:01:00
7;3;3;000:10:42:00
8;4;2;000:12:01:00
9;4;3;000:12:42:00
10;5;2;000:14:01:00
11;5;3;000:14:45:00
12;6;2;000:15:21:00
13;6;3;000:16:05:00
14;7;2;000:16:41:00
15;7;3;000:17:25:00
16;8;2;000:18:01:00
17;8;3;000:18:45:00
18;9;2;000:19:21:00
19;9;3;000:19:59:00
20;10;3;000:06:51:00
21;10;2;000:07:38:00
22;11;3;000:08:11:00
23;11;2;000:08:58:00
24;12;3;000:09:31:00
25;12;2;000:10:12:00
26;13;3;000:11:31:00
27;13;2;000:12:12:00
28;14;3;000:13:31:00
29;14;2;000:14:15:00
30;15;3;000:14:51:00
31;15;2;000:15:35:00
32;16;3;000:16:11:00
33;16;2;000:16:55:00
34;17;3;000:17:31:00
35;17;2;000:18:15:00
36;18;3;000:18:51:00
37;18;2;000:19:35:00
38;19;3;000:20:11:00
39;19;2;000:20:49:00
40;20;2;000:07:15:00
41;20;4;000:08:09:00
42;21;2;000:08:35:00
43;21;4;000:09:29:00
44;22;2;000:09:55:00
45;22;4;000:10:42:00
46;23;2;000:11:55:00
47;23;4;000:12:42:00
48;24;2;000:13:55:00
49;24;4;000:14:45:00
50;25;2;000:15:15:00
51;25;4;000:16:05:00
52;26;2;000:16:35:00
53;26;4;000:17:25:00
54;27;2;000:17:55:00
55;27;4;000:18:45:00
56;28;2;000:19:15:00
57;28;4;000:19:58:00
58;29;2;000:23:15:00
59;29;4;000:23:58:00
60;30;4;000:07:13:00
61;30;2;000:08:07:00
62;31;4;000:08:33:00
63;31;2;000:09:27:00
64;32;4;000:09:53:00
65;32;2;000:10:40:00
66;33;4;000:11:53:00
67;33;2;000:12:40:00
68;34;4;000:13:53:00
69;34;2;000:14:43:00
70;35;4;000:15:13:00
71;35;2;000:16:03:00
72;36;4;000:16:33:00
73;36;2;000:17:23:00
74;37;4;000:17:53:00
75;37;2;000:18:43:00
76;38;4;000:19:13:00
77;38;2;000:19:56:00
78;39;4;000:23:13:00
79;39;2;000:23:56:00
80;40;2;000:06:54:00
81;40;5;000:08:34:00
82;41;2;000:08:14:00
83;41;5;000:09:54:00
84;42;2;000:09:34:00
85;42;5;000:11:02:00
86;43;2;000:11:34:00
